con;np1;np2;female;cat;verb;prompt;continuation
weil;Maximilian;Jessica;False;stim-exp;irritierte;Maximilian irritierte Jessica, weil;Maximilian irritierte Jessica, weil sie nicht mehr mit ihm zusammen war.
weil;Maximilian;Jessica;False;stim-exp;schockierte;Maximilian schockierte Jessica, weil;Maximilian schockierte Jessica, weil er ihr die Hand legte.
weil;Maximilian;Jessica;False;stim-exp;störte;Maximilian störte Jessica, weil;Maximilian störte Jessica, weil er sie nicht mehr liebte.
weil;Maximilian;Jessica;False;stim-exp;überraschte;Maximilian überraschte Jessica, weil;Maximilian überraschte Jessica, weil sie ihn nicht mehr sehen konnte.
weil;Maximilian;Jessica;False;stim-exp;verwirrte;Maximilian verwirrte Jessica, weil;Maximilian verwirrte Jessica, weil er sie nicht mehr sehen wollte.
weil;Maximilian;Jessica;False;exp-stim;bewunderte;Maximilian bewunderte Jessica, weil;Maximilian bewunderte Jessica, weil sie ihn so liebte.
weil;Maximilian;Jessica;False;exp-stim;fürchtete;Maximilian fürchtete Jessica, weil;Maximilian fürchtete Jessica, weil er nicht mehr mit ihm zusammen sein wollte.
weil;Maximilian;Jessica;False;exp-stim;sorgte sich um;Maximilian sorgte sich um Jessica, weil;Maximilian sorgte sich um Jessica, weil er sie nicht mehr sehen konnte.
weil;Maximilian;Jessica;False;exp-stim;verachtete;Maximilian verachtete Jessica, weil;Maximilian verachtete Jessica, weil sie ihn nicht mehr liebte.
weil;Maximilian;Jessica;False;exp-stim;vertraute;Maximilian vertraute Jessica, weil;Maximilian vertraute Jessica, weil sie sich für ihn entschieden hatte.
weil;Maximilian;Jessica;False;exp-stim;achtete;Maximilian achtete Jessica, weil;Maximilian achtete Jessica, weil sie ihn liebte.
weil;Maximilian;Jessica;False;exp-stim;bedauerte;Maximilian bedauerte Jessica, weil;Maximilian bedauerte Jessica, weil sie ihn so liebte.
weil;Maximilian;Jessica;False;exp-stim;bemitleidete;Maximilian bemitleidete Jessica, weil;Maximilian bemitleidete Jessica, weil sie sich nicht mit dem Thema auseinandergesetzt hatte.
weil;Maximilian;Jessica;False;exp-stim;ekelte sich vor;Maximilian ekelte sich vor Jessica, weil;Maximilian ekelte sich vor Jessica, weil sie ihn nicht mehr sehen wollte.
weil;Maximilian;Jessica;False;exp-stim;hasste;Maximilian hasste Jessica, weil;Maximilian hasste Jessica, weil sie nicht mehr mit ihm zusammen ist.
weil;Maximilian;Jessica;False;exp-stim;liebte;Maximilian liebte Jessica, weil;Maximilian liebte Jessica, weil sie ihn liebte.
weil;Maximilian;Jessica;False;exp-stim;misstraute;Maximilian misstraute Jessica, weil;Maximilian misstraute Jessica, weil sie sich nicht mehr mit ihm identifizieren kann.
weil;Maximilian;Jessica;False;exp-stim;mochte;Maximilian mochte Jessica, weil;Maximilian mochte Jessica, weil sie ihn so liebte.
weil;Maximilian;Jessica;False;exp-stim;respektierte;Maximilian respektierte Jessica, weil;Maximilian respektierte Jessica, weil sie sich für ihn entschieden hatte.
weil;Maximilian;Jessica;False;exp-stim;schätzte;Maximilian schätzte Jessica, weil;Maximilian schätzte Jessica, weil sie sich für ihn entschieden hatte.
weil;Maximilian;Jessica;False;exp-stim;verabscheute;Maximilian verabscheute Jessica, weil;Maximilian verabscheute Jessica, weil er sie nicht mehr liebte.
weil;Maximilian;Jessica;False;exp-stim;verehrte;Maximilian verehrte Jessica, weil;Maximilian verehrte Jessica, weil sie ihn so liebte.
weil;Maximilian;Jessica;False;exp-stim;vergötterte;Maximilian vergötterte Jessica, weil;Maximilian vergötterte Jessica, weil sie ihn so liebte.
weil;Maximilian;Jessica;False;exp-stim;vermisste;Maximilian vermisste Jessica, weil;Maximilian vermisste Jessica, weil sie ihn nicht mehr liebte.
weil;Jonas;Nina;False;stim-exp;beeindruckte;Jonas beeindruckte Nina, weil;Jonas beeindruckte Nina, weil sie ihn nicht mehr sehen konnte.
weil;Jonas;Nina;False;stim-exp;enttäuschte;Jonas enttäuschte Nina, weil;Jonas enttäuschte Nina, weil er nicht wusste, was sie tun sollte.
weil;Jonas;Nina;False;stim-exp;inspirierte;Jonas inspirierte Nina, weil;Jonas inspirierte Nina, weil es ihm gut ging.
weil;Jonas;Nina;False;stim-exp;langweilte;Jonas langweilte Nina, weil;Jonas langweilte Nina, weil sie nicht zu ihr kam.
weil;Jonas;Nina;False;stim-exp;verblüffte;Jonas verblüffte Nina, weil;Jonas verblüffte Nina, weil es ihm gut ging.
weil;Jonas;Nina;False;stim-exp;amüsierte;Jonas amüsierte Nina, weil;Jonas amüsierte Nina, weil es ihm so gut ging.
weil;Jonas;Nina;False;stim-exp;ängstigte;Jonas ängstigte Nina, weil;Jonas ängstigte Nina, weil er sie nicht mochte.
weil;Jonas;Nina;False;stim-exp;begeisterte;Jonas begeisterte Nina, weil;Jonas begeisterte Nina, weil sie ihn so lieb fand.
weil;Jonas;Nina;False;stim-exp;bezauberte;Jonas bezauberte Nina, weil;Jonas bezauberte Nina, weil es so schön war.
weil;Jonas;Nina;False;stim-exp;entzückte;Jonas entzückte Nina, weil;Jonas entzückte Nina, weil sie ihn so lieb fand.
weil;Jonas;Nina;False;stim-exp;erschreckte;Jonas erschreckte Nina, weil;Jonas erschreckte Nina, weil sie ihn nicht erkannte.
weil;Jonas;Nina;False;stim-exp;erschütterte;Jonas erschütterte Nina, weil;Jonas erschütterte Nina, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Jonas;Nina;False;stim-exp;erstaunte;Jonas erstaunte Nina, weil;Jonas erstaunte Nina, weil er sie nicht liebt.
weil;Jonas;Nina;False;stim-exp;faszinierte;Jonas faszinierte Nina, weil;Jonas faszinierte Nina, weil sie ihn so sehr mochte.
weil;Jonas;Nina;False;stim-exp;irritierte;Jonas irritierte Nina, weil;Jonas irritierte Nina, weil er sie nicht mehr liebte.
weil;Jonas;Nina;False;stim-exp;schockierte;Jonas schockierte Nina, weil;Jonas schockierte Nina, weil sie ihn nicht mehr sehen konnte.
weil;Jonas;Nina;False;stim-exp;störte;Jonas störte Nina, weil;Jonas störte Nina, weil sie sich nicht mehr mit ihr austauschen konnte.
weil;Jonas;Nina;False;stim-exp;überraschte;Jonas überraschte Nina, weil;Jonas überraschte Nina, weil sie ihn nicht mehr sehen konnte.
weil;Jonas;Nina;False;stim-exp;verwirrte;Jonas verwirrte Nina, weil;Jonas verwirrte Nina, weil es so gut ging.
weil;Jonas;Nina;False;exp-stim;bewunderte;Jonas bewunderte Nina, weil;Jonas bewunderte Nina, weil sie ihn so liebte.
weil;Jonas;Nina;False;exp-stim;fürchtete;Jonas fürchtete Nina, weil;Jonas fürchtete Nina, weil sie nicht mehr mit ihm zusammen sein wollte.
weil;Jonas;Nina;False;exp-stim;sorgte sich um;Jonas sorgte sich um Nina, weil;Jonas sorgte sich um Nina, weil er sie nicht mehr sehen konnte.
weil;Jonas;Nina;False;exp-stim;verachtete;Jonas verachtete Nina, weil;Jonas verachtete Nina, weil sie ihn nicht mochte.
weil;Jonas;Nina;False;exp-stim;vertraute;Jonas vertraute Nina, weil;Jonas vertraute Nina, weil sie sich für ihn entschieden hatte.
weil;Jonas;Nina;False;exp-stim;achtete;Jonas achtete Nina, weil;Jonas achtete Nina, weil sie sich für ihn interessierte.
weil;Jonas;Nina;False;exp-stim;bedauerte;Jonas bedauerte Nina, weil;Jonas bedauerte Nina, weil sie ihn so lieb fand.
weil;Jonas;Nina;False;exp-stim;bemitleidete;Jonas bemitleidete Nina, weil;Jonas bemitleidete Nina, weil sie sich nicht mehr mit ihr austauschen konnte.
weil;Jonas;Nina;False;exp-stim;ekelte sich vor;Jonas ekelte sich vor Nina, weil;Jonas ekelte sich vor Nina, weil es ihm so gut ging.
weil;Jonas;Nina;False;exp-stim;hasste;Jonas hasste Nina, weil;Jonas hasste Nina, weil er nicht mehr mit ihm zusammen ist.
weil;Jonas;Nina;False;exp-stim;liebte;Jonas liebte Nina, weil;Jonas liebte Nina, weil er sie liebte.
weil;Jonas;Nina;False;exp-stim;misstraute;Jonas misstraute Nina, weil;Jonas misstraute Nina, weil er nicht mehr mit ihr zusammen ist.
weil;Jonas;Nina;False;exp-stim;mochte;Jonas mochte Nina, weil;Jonas mochte Nina, weil er sie so lieb hatte.
weil;Jonas;Nina;False;exp-stim;respektierte;Jonas respektierte Nina, weil;Jonas respektierte Nina, weil sie sich für ihn entschieden hatte.
weil;Jonas;Nina;False;exp-stim;schätzte;Jonas schätzte Nina, weil;Jonas schätzte Nina, weil sie sich für ihn entschieden hatte.
weil;Jonas;Nina;False;exp-stim;verabscheute;Jonas verabscheute Nina, weil;Jonas verabscheute Nina, weil sie sich nicht mit ihr identifizieren konnte.
weil;Jonas;Nina;False;exp-stim;verehrte;Jonas verehrte Nina, weil;Jonas verehrte Nina, weil sie ihn so liebte.
weil;Jonas;Nina;False;exp-stim;vergötterte;Jonas vergötterte Nina, weil;Jonas vergötterte Nina, weil sie ihn so liebte.
weil;Jonas;Nina;False;exp-stim;vermisste;Jonas vermisste Nina, weil;Jonas vermisste Nina, weil er sie nicht mehr liebte.
weil;Moritz;Alina;False;stim-exp;beeindruckte;Moritz beeindruckte Alina, weil;Moritz beeindruckte Alina, weil er ihr die Augen geöffnet hatte.
weil;Moritz;Alina;False;stim-exp;enttäuschte;Moritz enttäuschte Alina, weil;Moritz enttäuschte Alina, weil er nicht wusste, was sie tun sollte.
weil;Moritz;Alina;False;stim-exp;inspirierte;Moritz inspirierte Alina, weil;Moritz inspirierte Alina, weil sie sich für die Schönheit der Natur interessierte.
weil;Moritz;Alina;False;stim-exp;langweilte;Moritz langweilte Alina, weil;Moritz langweilte Alina, weil sie nicht mehr mit ihm zusammen war.
weil;Moritz;Alina;False;stim-exp;verblüffte;Moritz verblüffte Alina, weil;Moritz verblüffte Alina, weil sie ihn nicht mehr sehen konnte.
weil;Moritz;Alina;False;stim-exp;amüsierte;Moritz amüsierte Alina, weil;Moritz amüsierte Alina, weil sie ihn so liebte.
weil;Moritz;Alina;False;stim-exp;ängstigte;Moritz ängstigte Alina, weil;Moritz ängstigte Alina, weil er sie nicht mochte.
weil;Moritz;Alina;False;stim-exp;begeisterte;Moritz begeisterte Alina, weil;Moritz begeisterte Alina, weil sie ihn so sehr liebte.
weil;Moritz;Alina;False;stim-exp;bezauberte;Moritz bezauberte Alina, weil;Moritz bezauberte Alina, weil sie ihn so liebte.
weil;Moritz;Alina;False;stim-exp;entzückte;Moritz entzückte Alina, weil;Moritz entzückte Alina, weil sie ihn so liebte.
weil;Moritz;Alina;False;stim-exp;erschreckte;Moritz erschreckte Alina, weil;Moritz erschreckte Alina, weil er sie nicht mehr liebte.
weil;Moritz;Alina;False;stim-exp;erschütterte;Moritz erschütterte Alina, weil;Moritz erschütterte Alina, weil er sie in den Armen hielt.
weil;Moritz;Alina;False;stim-exp;erstaunte;Moritz erstaunte Alina, weil;Moritz erstaunte Alina, weil er sie nicht mehr sehen will.
weil;Moritz;Alina;False;stim-exp;faszinierte;Moritz faszinierte Alina, weil;Moritz faszinierte Alina, weil sie ihn so sehr liebte.
weil;Moritz;Alina;False;stim-exp;irritierte;Moritz irritierte Alina, weil;Moritz irritierte Alina, weil er nicht mehr mit ihr zusammen war.
weil;Moritz;Alina;False;stim-exp;schockierte;Moritz schockierte Alina, weil;Moritz schockierte Alina, weil er ihr die Hand legte.
weil;Moritz;Alina;False;stim-exp;störte;Moritz störte Alina, weil;Moritz störte Alina, weil er nicht mehr mit ihr zusammen war.
weil;Moritz;Alina;False;stim-exp;überraschte;Moritz überraschte Alina, weil;Moritz überraschte Alina, weil sie ihn in die Arme legte.
weil;Moritz;Alina;False;stim-exp;verwirrte;Moritz verwirrte Alina, weil;Moritz verwirrte Alina, weil er nicht mehr mit ihm zusammen war.
weil;Moritz;Alina;False;exp-stim;bewunderte;Moritz bewunderte Alina, weil;Moritz bewunderte Alina, weil sie ihn so liebte.
weil;Moritz;Alina;False;exp-stim;fürchtete;Moritz fürchtete Alina, weil;Moritz fürchtete Alina, weil er nicht mehr mit ihm zusammen sein wollte.
weil;Moritz;Alina;False;exp-stim;sorgte sich um;Moritz sorgte sich um Alina, weil;Moritz sorgte sich um Alina, weil sie nicht mehr mit dem Auto unterwegs war.
weil;Moritz;Alina;False;exp-stim;verachtete;Moritz verachtete Alina, weil;Moritz verachtete Alina, weil sie ihn nicht mehr liebte.
weil;Moritz;Alina;False;exp-stim;vertraute;Moritz vertraute Alina, weil;Moritz vertraute Alina, weil sie sich für ihn entschieden hatte.
weil;Moritz;Alina;False;exp-stim;achtete;Moritz achtete Alina, weil;Moritz achtete Alina, weil sie ihn liebte.
weil;Moritz;Alina;False;exp-stim;bedauerte;Moritz bedauerte Alina, weil;Moritz bedauerte Alina, weil sie nicht mehr in der Lage war, sich zu verteidigen.
weil;Moritz;Alina;False;exp-stim;bemitleidete;Moritz bemitleidete Alina, weil;Moritz bemitleidete Alina, weil sie sich nicht mit dem Thema auseinandergesetzt habe.
weil;Moritz;Alina;False;exp-stim;ekelte sich vor;Moritz ekelte sich vor Alina, weil;Moritz ekelte sich vor Alina, weil sie ihn nicht mehr sehen wollte.
weil;Moritz;Alina;False;exp-stim;hasste;Moritz hasste Alina, weil;Moritz hasste Alina, weil er sie nicht mehr braucht.
weil;Moritz;Alina;False;exp-stim;liebte;Moritz liebte Alina, weil;Moritz liebte Alina, weil er sie liebte.
weil;Moritz;Alina;False;exp-stim;misstraute;Moritz misstraute Alina, weil;Moritz misstraute Alina, weil er nicht mehr mit ihr zusammen ist.
weil;Moritz;Alina;False;exp-stim;mochte;Moritz mochte Alina, weil;Moritz mochte Alina, weil sie ihn so sehr liebte.
weil;Moritz;Alina;False;exp-stim;respektierte;Moritz respektierte Alina, weil;Moritz respektierte Alina, weil sie sich für ihn entschieden hatte.
weil;Moritz;Alina;False;exp-stim;schätzte;Moritz schätzte Alina, weil;Moritz schätzte Alina, weil sie ihn so sehr liebte.
weil;Moritz;Alina;False;exp-stim;verabscheute;Moritz verabscheute Alina, weil;Moritz verabscheute Alina, weil sie sich nicht mit ihr identifizieren konnte.
weil;Moritz;Alina;False;exp-stim;verehrte;Moritz verehrte Alina, weil;Moritz verehrte Alina, weil sie ihn so liebte.
weil;Moritz;Alina;False;exp-stim;vergötterte;Moritz vergötterte Alina, weil;Moritz vergötterte Alina, weil sie ihn nicht mehr liebte.
weil;Moritz;Alina;False;exp-stim;vermisste;Moritz vermisste Alina, weil;Moritz vermisste Alina, weil sie nicht mehr mit ihm zusammen war.
weil;Paul;Sarah;False;stim-exp;beeindruckte;Paul beeindruckte Sarah, weil;Paul beeindruckte Sarah, weil sie ihn so sehr mochte.
weil;Paul;Sarah;False;stim-exp;enttäuschte;Paul enttäuschte Sarah, weil;Paul enttäuschte Sarah, weil sie nicht wusste, was sie tun sollte.
weil;Paul;Sarah;False;stim-exp;inspirierte;Paul inspirierte Sarah, weil;Paul inspirierte Sarah, weil sie mit ihrem Mann und ihrem Sohn in den USA lebte.
weil;Paul;Sarah;False;stim-exp;langweilte;Paul langweilte Sarah, weil;Paul langweilte Sarah, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Paul;Sarah;False;stim-exp;verblüffte;Paul verblüffte Sarah, weil;Paul verblüffte Sarah, weil sie die Worte nicht verstand.
weil;Paul;Sarah;False;stim-exp;amüsierte;Paul amüsierte Sarah, weil;Paul amüsierte Sarah, weil es ihm so gut ging.
weil;Paul;Sarah;False;stim-exp;ängstigte;Paul ängstigte Sarah, weil;Paul ängstigte Sarah, weil er sie nicht mehr liebte.
weil;Paul;Sarah;False;stim-exp;begeisterte;Paul begeisterte Sarah, weil;Paul begeisterte Sarah, weil sie ihn so sehr mochte.
weil;Paul;Sarah;False;stim-exp;bezauberte;Paul bezauberte Sarah, weil;Paul bezauberte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;stim-exp;entzückte;Paul entzückte Sarah, weil;Paul entzückte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;stim-exp;erschreckte;Paul erschreckte Sarah, weil;Paul erschreckte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;stim-exp;erschütterte;Paul erschütterte Sarah, weil;Paul erschütterte Sarah, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Paul;Sarah;False;stim-exp;erstaunte;Paul erstaunte Sarah, weil;Paul erstaunte Sarah, weil es ihm gut geht.
weil;Paul;Sarah;False;stim-exp;faszinierte;Paul faszinierte Sarah, weil;Paul faszinierte Sarah, weil sie ihn so sehr mochte.
weil;Paul;Sarah;False;stim-exp;irritierte;Paul irritierte Sarah, weil;Paul irritierte Sarah, weil sie sich nicht mit ihr identifizierte.
weil;Paul;Sarah;False;stim-exp;schockierte;Paul schockierte Sarah, weil;Paul schockierte Sarah, weil sie ihn nicht mehr sehen konnte.
weil;Paul;Sarah;False;stim-exp;störte;Paul störte Sarah, weil;Paul störte Sarah, weil sie sich nicht mehr mit ihr austauschen konnte.
weil;Paul;Sarah;False;stim-exp;überraschte;Paul überraschte Sarah, weil;Paul überraschte Sarah, weil er sie nicht erkannte.
weil;Paul;Sarah;False;stim-exp;verwirrte;Paul verwirrte Sarah, weil;Paul verwirrte Sarah, weil sie nicht mehr mit ihm zusammen war.
weil;Paul;Sarah;False;exp-stim;bewunderte;Paul bewunderte Sarah, weil;Paul bewunderte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;exp-stim;fürchtete;Paul fürchtete Sarah, weil;Paul fürchtete Sarah, weil sie nicht mehr mit ihm zusammen sein wollte.
weil;Paul;Sarah;False;exp-stim;sorgte sich um;Paul sorgte sich um Sarah, weil;Paul sorgte sich um Sarah, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Paul;Sarah;False;exp-stim;verachtete;Paul verachtete Sarah, weil;Paul verachtete Sarah, weil sie ihn nicht mochte.
weil;Paul;Sarah;False;exp-stim;vertraute;Paul vertraute Sarah, weil;Paul vertraute Sarah, weil sie sich für ihn entschieden hatte.
weil;Paul;Sarah;False;exp-stim;achtete;Paul achtete Sarah, weil;Paul achtete Sarah, weil sie sich für ihn interessierte.
weil;Paul;Sarah;False;exp-stim;bedauerte;Paul bedauerte Sarah, weil;Paul bedauerte Sarah, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Paul;Sarah;False;exp-stim;bemitleidete;Paul bemitleidete Sarah, weil;Paul bemitleidete Sarah, weil sie sich nicht mit ihr befreundet hatte.
weil;Paul;Sarah;False;exp-stim;ekelte sich vor;Paul ekelte sich vor Sarah, weil;Paul ekelte sich vor Sarah, weil sie ihn ansah.
weil;Paul;Sarah;False;exp-stim;hasste;Paul hasste Sarah, weil;Paul hasste Sarah, weil ich mich für sie interessiere.
weil;Paul;Sarah;False;exp-stim;liebte;Paul liebte Sarah, weil;Paul liebte Sarah, weil sie ihn liebte.
weil;Paul;Sarah;False;exp-stim;misstraute;Paul misstraute Sarah, weil;Paul misstraute Sarah, weil sie sich nicht mehr mit ihr identifizieren kann.
weil;Paul;Sarah;False;exp-stim;mochte;Paul mochte Sarah, weil;Paul mochte Sarah, weil er sie nicht mochte.
weil;Paul;Sarah;False;exp-stim;respektierte;Paul respektierte Sarah, weil;Paul respektierte Sarah, weil sie sich für ihn entschieden hatte.
weil;Paul;Sarah;False;exp-stim;schätzte;Paul schätzte Sarah, weil;Paul schätzte Sarah, weil sie eine sehr gute Freundin war.
weil;Paul;Sarah;False;exp-stim;verabscheute;Paul verabscheute Sarah, weil;Paul verabscheute Sarah, weil sie sich nicht mit ihr identifizieren konnte.
weil;Paul;Sarah;False;exp-stim;verehrte;Paul verehrte Sarah, weil;Paul verehrte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;exp-stim;vergötterte;Paul vergötterte Sarah, weil;Paul vergötterte Sarah, weil sie ihn so liebte.
weil;Paul;Sarah;False;exp-stim;vermisste;Paul vermisste Sarah, weil;Paul vermisste Sarah, weil er sie nicht mehr liebte.
weil;Kevin;Katharina;False;stim-exp;beeindruckte;Kevin beeindruckte Katharina, weil;Kevin beeindruckte Katharina, weil er ihr den Rücken zugeknallt hatte.
weil;Kevin;Katharina;False;stim-exp;enttäuschte;Kevin enttäuschte Katharina, weil;Kevin enttäuschte Katharina, weil sie nicht wusste, was sie tun sollte.
weil;Kevin;Katharina;False;stim-exp;inspirierte;Kevin inspirierte Katharina, weil;Kevin inspirierte Katharina, weil sie sich für die Arbeit mit Kindern einsetzte.
weil;Kevin;Katharina;False;stim-exp;langweilte;Kevin langweilte Katharina, weil;Kevin langweilte Katharina, weil sie nicht mehr mit ihr zurecht kam.
weil;Kevin;Katharina;False;stim-exp;verblüffte;Kevin verblüffte Katharina, weil;Kevin verblüffte Katharina, weil er sie nicht mehr hören wollte.
weil;Kevin;Katharina;False;stim-exp;amüsierte;Kevin amüsierte Katharina, weil;Kevin amüsierte Katharina, weil es ihm so gut ging.
weil;Kevin;Katharina;False;stim-exp;ängstigte;Kevin ängstigte Katharina, weil;Kevin ängstigte Katharina, weil er sie nicht mehr liebte.
weil;Kevin;Katharina;False;stim-exp;begeisterte;Kevin begeisterte Katharina, weil;Kevin begeisterte Katharina, weil sie ihn so sehr mochte.
weil;Kevin;Katharina;False;stim-exp;bezauberte;Kevin bezauberte Katharina, weil;Kevin bezauberte Katharina, weil es ihm gut ging.
weil;Kevin;Katharina;False;stim-exp;entzückte;Kevin entzückte Katharina, weil;Kevin entzückte Katharina, weil sie ihn so liebte.
weil;Kevin;Katharina;False;stim-exp;erschreckte;Kevin erschreckte Katharina, weil;Kevin erschreckte Katharina, weil sie ihn nicht erkannte.
weil;Kevin;Katharina;False;stim-exp;erschütterte;Kevin erschütterte Katharina, weil;Kevin erschütterte Katharina, weil sie sich nicht mehr mit ihr austauschen konnte.
weil;Kevin;Katharina;False;stim-exp;erstaunte;Kevin erstaunte Katharina, weil;Kevin erstaunte Katharina, weil ich mich für sie entschieden habe.
weil;Kevin;Katharina;False;stim-exp;faszinierte;Kevin faszinierte Katharina, weil;Kevin faszinierte Katharina, weil sie sich von ihr angezogen fühlte.
weil;Kevin;Katharina;False;stim-exp;irritierte;Kevin irritierte Katharina, weil;Kevin irritierte Katharina, weil sie nicht mehr mit ihr zusammen war.
weil;Kevin;Katharina;False;stim-exp;schockierte;Kevin schockierte Katharina, weil;Kevin schockierte Katharina, weil er ihr die Hand legte.
weil;Kevin;Katharina;False;stim-exp;störte;Kevin störte Katharina, weil;Kevin störte Katharina, weil sie sich nicht mehr mit ihr austauschen konnte.
weil;Kevin;Katharina;False;stim-exp;überraschte;Kevin überraschte Katharina, weil;Kevin überraschte Katharina, weil sie ihn nicht mehr sehen konnte.
weil;Kevin;Katharina;False;stim-exp;verwirrte;Kevin verwirrte Katharina, weil;Kevin verwirrte Katharina, weil es so gut ging.
weil;Kevin;Katharina;False;exp-stim;bewunderte;Kevin bewunderte Katharina, weil;Kevin bewunderte Katharina, weil sie ihn so liebte.
weil;Kevin;Katharina;False;exp-stim;fürchtete;Kevin fürchtete Katharina, weil;Kevin fürchtete Katharina, weil sie nicht mehr mit ihr zusammen sein wollte.
weil;Kevin;Katharina;False;exp-stim;sorgte sich um;Kevin sorgte sich um Katharina, weil;Kevin sorgte sich um Katharina, weil sie nicht mehr mit ihr zu Hause war.
weil;Kevin;Katharina;False;exp-stim;verachtete;Kevin verachtete Katharina, weil;Kevin verachtete Katharina, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Kevin;Katharina;False;exp-stim;vertraute;Kevin vertraute Katharina, weil;Kevin vertraute Katharina, weil es ihr gut ging.
weil;Kevin;Katharina;False;exp-stim;achtete;Kevin achtete Katharina, weil;Kevin achtete Katharina, weil sie sich für ihn interessierte.
weil;Kevin;Katharina;False;exp-stim;bedauerte;Kevin bedauerte Katharina, weil;Kevin bedauerte Katharina, weil er sie nicht mochte.
weil;Kevin;Katharina;False;exp-stim;bemitleidete;Kevin bemitleidete Katharina, weil;Kevin bemitleidete Katharina, weil sie nicht mehr mit ihr zu Hause war.
weil;Kevin;Katharina;False;exp-stim;ekelte sich vor;Kevin ekelte sich vor Katharina, weil;Kevin ekelte sich vor Katharina, weil er sie nicht mehr sehen wollte.
weil;Kevin;Katharina;False;exp-stim;hasste;Kevin hasste Katharina, weil;Kevin hasste Katharina, weil er nicht mehr mit ihr zusammen ist.
weil;Kevin;Katharina;False;exp-stim;liebte;Kevin liebte Katharina, weil;Kevin liebte Katharina, weil sie ihr liebte.
weil;Kevin;Katharina;False;exp-stim;misstraute;Kevin misstraute Katharina, weil;Kevin misstraute Katharina, weil sie sich nicht mehr mit ihr identifizieren kann.
weil;Kevin;Katharina;False;exp-stim;mochte;Kevin mochte Katharina, weil;Kevin mochte Katharina, weil er sie so liebte.
weil;Kevin;Katharina;False;exp-stim;respektierte;Kevin respektierte Katharina, weil;Kevin respektierte Katharina, weil es ihm gut ging.
weil;Kevin;Katharina;False;exp-stim;schätzte;Kevin schätzte Katharina, weil;Kevin schätzte Katharina, weil die beiden sich sehr gut verstanden haben.
weil;Kevin;Katharina;False;exp-stim;verabscheute;Kevin verabscheute Katharina, weil;Kevin verabscheute Katharina, weil sie sich nicht mehr mit ihr identifizieren konnte.
weil;Kevin;Katharina;False;exp-stim;verehrte;Kevin verehrte Katharina, weil;Kevin verehrte Katharina, weil sie ihn so liebte.
weil;Kevin;Katharina;False;exp-stim;vergötterte;Kevin vergötterte Katharina, weil;Kevin vergötterte Katharina, weil sie ihn so liebte.
weil;Kevin;Katharina;False;exp-stim;vermisste;Kevin vermisste Katharina, weil;Kevin vermisste Katharina, weil sie nicht mehr mit ihr zusammen war.
weil;Anna;Daniel;True;stim-exp;beeindruckte;Anna beeindruckte Daniel, weil;Anna beeindruckte Daniel, weil es ihm gut ging, sich mit ihm zu beschäftigen.
weil;Anna;Daniel;True;stim-exp;enttäuschte;Anna enttäuschte Daniel, weil;Anna enttäuschte Daniel, weil sie ihn nicht mehr liebte.
weil;Anna;Daniel;True;stim-exp;inspirierte;Anna inspirierte Daniel, weil;Anna inspirierte Daniel, weil er ein sehr nettes und hilfsbereites Team war. Wir haben uns sehr wohl
weil;Anna;Daniel;True;stim-exp;langweilte;Anna langweilte Daniel, weil;Anna langweilte Daniel, weil sie nicht mehr mit ihm zusammen war.
weil;Anna;Daniel;True;stim-exp;verblüffte;Anna verblüffte Daniel, weil;Anna verblüffte Daniel, weil ich sie nicht verstehe.
weil;Anna;Daniel;True;stim-exp;amüsierte;Anna amüsierte Daniel, weil;Anna amüsierte Daniel, weil er sich nicht mehr mit ihm austauschen konnte.
weil;Anna;Daniel;True;stim-exp;ängstigte;Anna ängstigte Daniel, weil;Anna ängstigte Daniel, weil sie ihm nicht vertraut ist.
weil;Anna;Daniel;True;stim-exp;begeisterte;Anna begeisterte Daniel, weil;Anna begeisterte Daniel, weil sie ihn so sehr liebte.
weil;Anna;Daniel;True;stim-exp;bezauberte;Anna bezauberte Daniel, weil;Anna bezauberte Daniel, weil sie ihn so liebte.
weil;Anna;Daniel;True;stim-exp;entzückte;Anna entzückte Daniel, weil;Anna entzückte Daniel, weil sie ihn so lieb fand.
weil;Anna;Daniel;True;stim-exp;erschreckte;Anna erschreckte Daniel, weil;Anna erschreckte Daniel, weil sie nicht mehr mit ihm zusammen war.
weil;Anna;Daniel;True;stim-exp;erschütterte;Anna erschütterte Daniel, weil;Anna erschütterte Daniel, weil sie ihn nicht mehr liebte.
weil;Anna;Daniel;True;stim-exp;erstaunte;Anna erstaunte Daniel, weil;Anna erstaunte Daniel, weil sie ihn so lieb hat.
weil;Anna;Daniel;True;stim-exp;faszinierte;Anna faszinierte Daniel, weil;Anna faszinierte Daniel, weil sie ihn so sehr liebte.
