con;np1;np2;female;cat;verb;prompt;continuation
;Andreas;Sophie;False;exp-stim;ekelte sich vor;Andreas ekelte sich vor Sophie,;Andreas ekelte sich vor Sophie, dass sie nicht mehr mit ihm zusammen sein könne.
;Andreas;Sophie;False;exp-stim;hasste;Andreas hasste Sophie,;Andreas hasste Sophie, ihr Mann, in die Welt gesetzt.
;Andreas;Sophie;False;exp-stim;liebte;Andreas liebte Sophie,;Andreas liebte Sophie, und Sophie liebte ihn.
;Andreas;Sophie;False;exp-stim;misstraute;Andreas misstraute Sophie,;Andreas misstraute Sophie, weil sie sich nicht mehr mit ihr identifizieren kann.
;Andreas;Sophie;False;exp-stim;mochte;Andreas mochte Sophie,;Andreas mochte Sophie, der Vater des Mädchens, nicht.
;Andreas;Sophie;False;exp-stim;respektierte;Andreas respektierte Sophie,;Andreas respektierte Sophie, als sie ihn anrief.
;Andreas;Sophie;False;exp-stim;schätzte;Andreas schätzte Sophie,;Andreas schätzte Sophie, dass sie sich in der Lage hatte, die Situation zu bewältigen. „Ich habe mich sehr gefreut, dass
;Andreas;Sophie;False;exp-stim;verabscheute;Andreas verabscheute Sophie,;Andreas verabscheute Sophie, und fragte:
;Andreas;Sophie;False;exp-stim;verehrte;Andreas verehrte Sophie,;Andreas verehrte Sophie, die sich in der Nähe des Hauses befindet.
;Andreas;Sophie;False;exp-stim;vergötterte;Andreas vergötterte Sophie,;Andreas vergötterte Sophie, und sie fragte:
;Andreas;Sophie;False;exp-stim;vermisste;Andreas vermisste Sophie,;Andreas vermisste Sophie, sie war tot.
;Thomas;Svenja;False;stim-exp;beeindruckte;Thomas beeindruckte Svenja,;Thomas beeindruckte Svenja, als er sie mit einem kleinen Geschenk entgegennahm.
;Thomas;Svenja;False;stim-exp;enttäuschte;Thomas enttäuschte Svenja,;Thomas enttäuschte Svenja, als sie ihn ansah.
;Thomas;Svenja;False;stim-exp;inspirierte;Thomas inspirierte Svenja,;Thomas inspirierte Svenja, den Film zu drehen.
;Thomas;Svenja;False;stim-exp;langweilte;Thomas langweilte Svenja,;Thomas langweilte Svenja, als sie ihn anrief.
;Thomas;Svenja;False;stim-exp;verblüffte;Thomas verblüffte Svenja,;Thomas verblüffte Svenja, als sie ihn ansah.
;Thomas;Svenja;False;stim-exp;amüsierte;Thomas amüsierte Svenja,;Thomas amüsierte Svenja, als sie ihn ansah.
;Thomas;Svenja;False;stim-exp;ängstigte;Thomas ängstigte Svenja,;Thomas ängstigte Svenja, dass sie nicht mehr mit ihm zusammen sein könne.
;Thomas;Svenja;False;stim-exp;begeisterte;Thomas begeisterte Svenja,;Thomas begeisterte Svenja, ihre Freundin und ihre Tochter.
;Thomas;Svenja;False;stim-exp;bezauberte;Thomas bezauberte Svenja,;Thomas bezauberte Svenja, das war ein Traum.
;Thomas;Svenja;False;stim-exp;entzückte;Thomas entzückte Svenja,;Thomas entzückte Svenja, als sie ihn ansah.
;Thomas;Svenja;False;stim-exp;erschreckte;Thomas erschreckte Svenja,;Thomas erschreckte Svenja, als sie ihn sah.
;Thomas;Svenja;False;stim-exp;erschütterte;Thomas erschütterte Svenja,;Thomas erschütterte Svenja, als er sie mit einem Messer in den Bauch steckte.
;Thomas;Svenja;False;stim-exp;erstaunte;Thomas erstaunte Svenja,;Thomas erstaunte Svenja, die sich in der Küche aufhielt.
;Thomas;Svenja;False;stim-exp;faszinierte;Thomas faszinierte Svenja,;Thomas faszinierte Svenja, aber auch die anderen Gäste.
;Thomas;Svenja;False;stim-exp;irritierte;Thomas irritierte Svenja,;Thomas irritierte Svenja, als sie ihn ansah.
;Thomas;Svenja;False;stim-exp;schockierte;Thomas schockierte Svenja,;Thomas schockierte Svenja, als sie ihn in die Arme legte.
;Thomas;Svenja;False;stim-exp;störte;Thomas störte Svenja,;Thomas störte Svenja, aber das war nicht schlimm.
;Thomas;Svenja;False;stim-exp;überraschte;Thomas überraschte Svenja,;Thomas überraschte Svenja, der sie mit einem Kuss auf den Kopf legte.
;Thomas;Svenja;False;stim-exp;verwirrte;Thomas verwirrte Svenja,;Thomas verwirrte Svenja, und er fragte:
;Thomas;Svenja;False;exp-stim;bewunderte;Thomas bewunderte Svenja,;Thomas bewunderte Svenja, und sie fragte:
;Thomas;Svenja;False;exp-stim;fürchtete;Thomas fürchtete Svenja,;Thomas fürchtete Svenja, dass er nicht mehr mit dem Auto fahren könne.
;Thomas;Svenja;False;exp-stim;sorgte sich um;Thomas sorgte sich um Svenja,;Thomas sorgte sich um Svenja, die sich in der ersten Minute mit einem Kopfball von der Strafraumgrenze abwehrte.
;Thomas;Svenja;False;exp-stim;verachtete;Thomas verachtete Svenja,;Thomas verachtete Svenja, die sich in der Küche aufhielt.
;Thomas;Svenja;False;exp-stim;vertraute;Thomas vertraute Svenja,;Thomas vertraute Svenja, dass sie das nicht wusste.
;Thomas;Svenja;False;exp-stim;achtete;Thomas achtete Svenja,;Thomas achtete Svenja, um ihn zu verführen.
;Thomas;Svenja;False;exp-stim;bedauerte;Thomas bedauerte Svenja,;Thomas bedauerte Svenja, y la verdad es que no me gustó mucho.
;Thomas;Svenja;False;exp-stim;bemitleidete;Thomas bemitleidete Svenja,;Thomas bemitleidete Svenja, und sie fragte:
;Thomas;Svenja;False;exp-stim;ekelte sich vor;Thomas ekelte sich vor Svenja,;Thomas ekelte sich vor Svenja, dass er sich nicht mehr mit dem Thema auseinandersetzen könne. „Ich habe mich nicht mehr mit dem Thema auseinandersetzen
;Thomas;Svenja;False;exp-stim;hasste;Thomas hasste Svenja,;Thomas hasste Svenja,
;Thomas;Svenja;False;exp-stim;liebte;Thomas liebte Svenja,;Thomas liebte Svenja, aber auch die anderen.
;Thomas;Svenja;False;exp-stim;misstraute;Thomas misstraute Svenja,;Thomas misstraute Svenja, sest Svenja ei taha, et Svenja teda armastab.
;Thomas;Svenja;False;exp-stim;mochte;Thomas mochte Svenja,;Thomas mochte Svenja, und das war auch gut so.
;Thomas;Svenja;False;exp-stim;respektierte;Thomas respektierte Svenja,;Thomas respektierte Svenja, aber auch die anderen Gäste.
;Thomas;Svenja;False;exp-stim;schätzte;Thomas schätzte Svenja,;Thomas schätzte Svenja, dass sie sich für die Zukunft entschieden habe.
;Thomas;Svenja;False;exp-stim;verabscheute;Thomas verabscheute Svenja,;Thomas verabscheute Svenja, die sich in der Küche aufhielt.
;Thomas;Svenja;False;exp-stim;verehrte;Thomas verehrte Svenja,;Thomas verehrte Svenja, seine Frau und ihre Tochter.
;Thomas;Svenja;False;exp-stim;vergötterte;Thomas vergötterte Svenja,;Thomas vergötterte Svenja, um ihn zu verführen.
;Thomas;Svenja;False;exp-stim;vermisste;Thomas vermisste Svenja,;Thomas vermisste Svenja, die er nicht mehr gesehen hat.
;Marcus;Hannah;False;stim-exp;beeindruckte;Marcus beeindruckte Hannah,;Marcus beeindruckte Hannah, als sie ihn in die Arme legte.
;Marcus;Hannah;False;stim-exp;enttäuschte;Marcus enttäuschte Hannah,;Marcus enttäuschte Hannah, als sie ihn ansah.
;Marcus;Hannah;False;stim-exp;inspirierte;Marcus inspirierte Hannah,;Marcus inspirierte Hannah, den Film zu drehen.
;Marcus;Hannah;False;stim-exp;langweilte;Marcus langweilte Hannah,;Marcus langweilte Hannah, als sie ihn ansah.
;Marcus;Hannah;False;stim-exp;verblüffte;Marcus verblüffte Hannah,;Marcus verblüffte Hannah, als er sie ansah.
;Marcus;Hannah;False;stim-exp;amüsierte;Marcus amüsierte Hannah,;Marcus amüsierte Hannah, die sich in der Küche aufhielt.
;Marcus;Hannah;False;stim-exp;ängstigte;Marcus ängstigte Hannah,;Marcus ängstigte Hannah, die sich in der Küche aufhielt.
;Marcus;Hannah;False;stim-exp;begeisterte;Marcus begeisterte Hannah,;Marcus begeisterte Hannah, dass er sich für sie entschieden hat.
;Marcus;Hannah;False;stim-exp;bezauberte;Marcus bezauberte Hannah,;Marcus bezauberte Hannah, der wusste, dass sie nicht nur ein Mädchen war, sondern auch ein Mann.
;Marcus;Hannah;False;stim-exp;entzückte;Marcus entzückte Hannah,;Marcus entzückte Hannah, als sie ihn ansah.
;Marcus;Hannah;False;stim-exp;erschreckte;Marcus erschreckte Hannah,;Marcus erschreckte Hannah, als sie ihn sah.
;Marcus;Hannah;False;stim-exp;erschütterte;Marcus erschütterte Hannah,;Marcus erschütterte Hannah, um ihre Mutter zu retten.
;Marcus;Hannah;False;stim-exp;erstaunte;Marcus erstaunte Hannah,;Marcus erstaunte Hannah, der wusste, dass sie nicht nur ein Mädchen ist, sondern auch ein Mann.
;Marcus;Hannah;False;stim-exp;faszinierte;Marcus faszinierte Hannah,;Marcus faszinierte Hannah, die sich mit dem Thema beschäftigte.
;Marcus;Hannah;False;stim-exp;irritierte;Marcus irritierte Hannah,;Marcus irritierte Hannah, als sie ihn ansah.
;Marcus;Hannah;False;stim-exp;schockierte;Marcus schockierte Hannah,;Marcus schockierte Hannah, und dann war es vorbei.
;Marcus;Hannah;False;stim-exp;störte;Marcus störte Hannah,;Marcus störte Hannah, als sie ihn ansah.
;Marcus;Hannah;False;stim-exp;überraschte;Marcus überraschte Hannah,;Marcus überraschte Hannah, indem er sie mit einem Kuss auf den Kopf legte.
;Marcus;Hannah;False;stim-exp;verwirrte;Marcus verwirrte Hannah,;Marcus verwirrte Hannah, und sie fragte:
;Marcus;Hannah;False;exp-stim;bewunderte;Marcus bewunderte Hannah,;Marcus bewunderte Hannah, und sie fragte:
;Marcus;Hannah;False;exp-stim;fürchtete;Marcus fürchtete Hannah,;Marcus fürchtete Hannah, dass sie nicht mehr mit dem Leben zurechtkommen würde.
;Marcus;Hannah;False;exp-stim;sorgte sich um;Marcus sorgte sich um Hannah,;Marcus sorgte sich um Hannah, um ihr Leben zu retten.
;Marcus;Hannah;False;exp-stim;verachtete;Marcus verachtete Hannah,;Marcus verachtete Hannah, als sie ihn ansah.
;Marcus;Hannah;False;exp-stim;vertraute;Marcus vertraute Hannah,;Marcus vertraute Hannah, der hatte sie in der Schule kennengelernt.
;Marcus;Hannah;False;exp-stim;achtete;Marcus achtete Hannah,;Marcus achtete Hannah, und sie fragte:
;Marcus;Hannah;False;exp-stim;bedauerte;Marcus bedauerte Hannah,;Marcus bedauerte Hannah, que se encontraba en el centro de la escena.
;Marcus;Hannah;False;exp-stim;bemitleidete;Marcus bemitleidete Hannah,;Marcus bemitleidete Hannah, und er fragte:
;Marcus;Hannah;False;exp-stim;ekelte sich vor;Marcus ekelte sich vor Hannah,;Marcus ekelte sich vor Hannah, die ihn ansah, und fragte: „Was ist das für ein Mädchen?“
;Marcus;Hannah;False;exp-stim;hasste;Marcus hasste Hannah,;Marcus hasste Hannah, but she's not going to let him go.
;Marcus;Hannah;False;exp-stim;liebte;Marcus liebte Hannah,;Marcus liebte Hannah, aber nicht Hannah.
;Marcus;Hannah;False;exp-stim;misstraute;Marcus misstraute Hannah,;Marcus misstraute Hannah, but he's not going to let her go.
;Marcus;Hannah;False;exp-stim;mochte;Marcus mochte Hannah,;Marcus mochte Hannah, und ich mochte sie.
;Marcus;Hannah;False;exp-stim;respektierte;Marcus respektierte Hannah,;Marcus respektierte Hannah, aber nicht Hannah.
;Marcus;Hannah;False;exp-stim;schätzte;Marcus schätzte Hannah,;Marcus schätzte Hannah, dass sie sich in der Lage hatte, die Situation zu bewältigen.
;Marcus;Hannah;False;exp-stim;verabscheute;Marcus verabscheute Hannah,;Marcus verabscheute Hannah, weil sie sich nicht mit ihr identifizieren konnte.
;Marcus;Hannah;False;exp-stim;verehrte;Marcus verehrte Hannah,;Marcus verehrte Hannah, und sie fragte:
;Marcus;Hannah;False;exp-stim;vergötterte;Marcus vergötterte Hannah,;Marcus vergötterte Hannah, und sie fragte:
;Marcus;Hannah;False;exp-stim;vermisste;Marcus vermisste Hannah,;Marcus vermisste Hannah, die er nicht mehr gesehen hatte.
;Marcel;Lea;False;stim-exp;beeindruckte;Marcel beeindruckte Lea,;Marcel beeindruckte Lea, als sie ihn in die Arme legte.
;Marcel;Lea;False;stim-exp;enttäuschte;Marcel enttäuschte Lea,;Marcel enttäuschte Lea, die sich in der Küche aufhielt.
;Marcel;Lea;False;stim-exp;inspirierte;Marcel inspirierte Lea,;Marcel inspirierte Lea, den Film zu drehen.
;Marcel;Lea;False;stim-exp;langweilte;Marcel langweilte Lea,;Marcel langweilte Lea, die sich in der Küche aufhielt.
;Marcel;Lea;False;stim-exp;verblüffte;Marcel verblüffte Lea,;Marcel verblüffte Lea, als sie ihn ansah.
;Marcel;Lea;False;stim-exp;amüsierte;Marcel amüsierte Lea,;Marcel amüsierte Lea, denn die beiden hatten sich schon lange nicht mehr gesehen.
;Marcel;Lea;False;stim-exp;ängstigte;Marcel ängstigte Lea,;Marcel ängstigte Lea, dass sie nicht mehr mit ihm zusammen sein könne.
;Marcel;Lea;False;stim-exp;begeisterte;Marcel begeisterte Lea,;Marcel begeisterte Lea, ihre Freundin und ihre Tochter.
;Marcel;Lea;False;stim-exp;bezauberte;Marcel bezauberte Lea,;Marcel bezauberte Lea, der wusste, dass sie nicht nur ein Mädchen war, sondern auch eine Frau.
;Marcel;Lea;False;stim-exp;entzückte;Marcel entzückte Lea,;Marcel entzückte Lea, als sie ihn ansah.
;Marcel;Lea;False;stim-exp;erschreckte;Marcel erschreckte Lea,;Marcel erschreckte Lea, als sie ihn sah.
;Marcel;Lea;False;stim-exp;erschütterte;Marcel erschütterte Lea,;Marcel erschütterte Lea, aber es war nicht so schlimm.
;Marcel;Lea;False;stim-exp;erstaunte;Marcel erstaunte Lea,;Marcel erstaunte Lea, die sich mit dem Thema „Schwangerschaft“ beschäftigt.
;Marcel;Lea;False;stim-exp;faszinierte;Marcel faszinierte Lea,;Marcel faszinierte Lea, als sie ihn sah.
;Marcel;Lea;False;stim-exp;irritierte;Marcel irritierte Lea,;Marcel irritierte Lea, als sie ihn ansah.
;Marcel;Lea;False;stim-exp;schockierte;Marcel schockierte Lea,;Marcel schockierte Lea, als sie ihn ansah.
;Marcel;Lea;False;stim-exp;störte;Marcel störte Lea,;Marcel störte Lea, als sie ihn ansah.
;Marcel;Lea;False;stim-exp;überraschte;Marcel überraschte Lea,;Marcel überraschte Lea, als sie ihn in den Arm nahm.
;Marcel;Lea;False;stim-exp;verwirrte;Marcel verwirrte Lea,;Marcel verwirrte Lea, und sie fragte:
;Marcel;Lea;False;exp-stim;bewunderte;Marcel bewunderte Lea,;Marcel bewunderte Lea, als sie ihn ansah.
;Marcel;Lea;False;exp-stim;fürchtete;Marcel fürchtete Lea,;Marcel fürchtete Lea, dass sie nicht mehr mit dem Leben zufrieden sein würde.
;Marcel;Lea;False;exp-stim;sorgte sich um;Marcel sorgte sich um Lea,;Marcel sorgte sich um Lea, um den Kampf zu gewinnen.
;Marcel;Lea;False;exp-stim;verachtete;Marcel verachtete Lea,;Marcel verachtete Lea, als sie ihn ansah.
;Marcel;Lea;False;exp-stim;vertraute;Marcel vertraute Lea,;Marcel vertraute Lea, der sie in der Schule besuchte.
;Marcel;Lea;False;exp-stim;achtete;Marcel achtete Lea,;Marcel achtete Lea, um die Welt zu retten.
;Marcel;Lea;False;exp-stim;bedauerte;Marcel bedauerte Lea,;Marcel bedauerte Lea, y le dijo:
;Marcel;Lea;False;exp-stim;bemitleidete;Marcel bemitleidete Lea,;Marcel bemitleidete Lea, dass er nicht mehr mit ihr zusammen sein könne.
;Marcel;Lea;False;exp-stim;ekelte sich vor;Marcel ekelte sich vor Lea,;Marcel ekelte sich vor Lea, ob sie ihn anrufen könne.
;Marcel;Lea;False;exp-stim;hasste;Marcel hasste Lea,;Marcel hasste Lea, and the rest of the team.
;Marcel;Lea;False;exp-stim;liebte;Marcel liebte Lea,;Marcel liebte Lea, die ihn nicht mehr liebte.
;Marcel;Lea;False;exp-stim;misstraute;Marcel misstraute Lea,;Marcel misstraute Lea, a la fois étonnée et agacée.
;Marcel;Lea;False;exp-stim;mochte;Marcel mochte Lea,;Marcel mochte Lea, aber nicht Lea.
;Marcel;Lea;False;exp-stim;respektierte;Marcel respektierte Lea,;Marcel respektierte Lea, sie war ein sehr netter Mensch.
;Marcel;Lea;False;exp-stim;schätzte;Marcel schätzte Lea,;Marcel schätzte Lea, dass sie sich in der Lage hatte, die Situation zu bewältigen.
;Marcel;Lea;False;exp-stim;verabscheute;Marcel verabscheute Lea,;Marcel verabscheute Lea, die ihn nicht mehr liebte.
;Marcel;Lea;False;exp-stim;verehrte;Marcel verehrte Lea,;Marcel verehrte Lea, seine Frau und ihre Kinder.
;Marcel;Lea;False;exp-stim;vergötterte;Marcel vergötterte Lea,;Marcel vergötterte Lea, und sie fragte:
;Marcel;Lea;False;exp-stim;vermisste;Marcel vermisste Lea,;Marcel vermisste Lea, sie war tot.
;Sven;Antonia;False;stim-exp;beeindruckte;Sven beeindruckte Antonia,;Sven beeindruckte Antonia, die sich in der Küche aufhielt.
;Sven;Antonia;False;stim-exp;enttäuschte;Sven enttäuschte Antonia,;Sven enttäuschte Antonia, als sie ihn ansah.
;Sven;Antonia;False;stim-exp;inspirierte;Sven inspirierte Antonia,;Sven inspirierte Antonia, die sich mit dem Thema „Schöne und Schöne“ beschäftigte, die sich mit dem Thema „Schöne und
;Sven;Antonia;False;stim-exp;langweilte;Sven langweilte Antonia,;Sven langweilte Antonia, und sie fragte:
;Sven;Antonia;False;stim-exp;verblüffte;Sven verblüffte Antonia,;Sven verblüffte Antonia, als sie ihn ansah.
;Sven;Antonia;False;stim-exp;amüsierte;Sven amüsierte Antonia,;Sven amüsierte Antonia, die sich in der Küche aufhielt.
;Sven;Antonia;False;stim-exp;ängstigte;Sven ängstigte Antonia,;Sven ängstigte Antonia, die sich in der Küche aufhielt.
;Sven;Antonia;False;stim-exp;begeisterte;Sven begeisterte Antonia,;Sven begeisterte Antonia, als sie ihn ins Bett brachte.
;Sven;Antonia;False;stim-exp;bezauberte;Sven bezauberte Antonia,;Sven bezauberte Antonia, als sie sich in den Garten stürzte.
;Sven;Antonia;False;stim-exp;entzückte;Sven entzückte Antonia,;Sven entzückte Antonia, als sie ihn sah.
;Sven;Antonia;False;stim-exp;erschreckte;Sven erschreckte Antonia,;Sven erschreckte Antonia, als sie ihn sah.
;Sven;Antonia;False;stim-exp;erschütterte;Sven erschütterte Antonia,;Sven erschütterte Antonia, die mit dem Kopf in den Sand steckte.
;Sven;Antonia;False;stim-exp;erstaunte;Sven erstaunte Antonia,;Sven erstaunte Antonia, fragte:
;Sven;Antonia;False;stim-exp;faszinierte;Sven faszinierte Antonia,;Sven faszinierte Antonia, als sie ihn sah.
;Sven;Antonia;False;stim-exp;irritierte;Sven irritierte Antonia,;Sven irritierte Antonia, als sie ihn ansah.
;Sven;Antonia;False;stim-exp;schockierte;Sven schockierte Antonia,;Sven schockierte Antonia, als sie ihn sah.
;Sven;Antonia;False;stim-exp;störte;Sven störte Antonia,;Sven störte Antonia, und sie fragte:
;Sven;Antonia;False;stim-exp;überraschte;Sven überraschte Antonia,;Sven überraschte Antonia, indem er sie mit einem Kuss auf den Kopf legte.
;Sven;Antonia;False;stim-exp;verwirrte;Sven verwirrte Antonia,;Sven verwirrte Antonia, als sie ihn ansah.
;Sven;Antonia;False;exp-stim;bewunderte;Sven bewunderte Antonia,;Sven bewunderte Antonia, als sie ihn sah.
;Sven;Antonia;False;exp-stim;fürchtete;Sven fürchtete Antonia,;Sven fürchtete Antonia, als sie ihn anrief.
;Sven;Antonia;False;exp-stim;sorgte sich um;Sven sorgte sich um Antonia,;Sven sorgte sich um Antonia, die sich in der Küche aufhielt.
;Sven;Antonia;False;exp-stim;verachtete;Sven verachtete Antonia,;Sven verachtete Antonia, und sie fragte:
;Sven;Antonia;False;exp-stim;vertraute;Sven vertraute Antonia,;Sven vertraute Antonia, und er fragte:
;Sven;Antonia;False;exp-stim;achtete;Sven achtete Antonia,;Sven achtete Antonia, und sie fragte:
;Sven;Antonia;False;exp-stim;bedauerte;Sven bedauerte Antonia,;Sven bedauerte Antonia, quien se encontraba en el centro de la sala, y le dijo:
;Sven;Antonia;False;exp-stim;bemitleidete;Sven bemitleidete Antonia,;Sven bemitleidete Antonia, die sich in der Küche aufhielt.
;Sven;Antonia;False;exp-stim;ekelte sich vor;Sven ekelte sich vor Antonia,;Sven ekelte sich vor Antonia, was sie nicht verstand.
;Sven;Antonia;False;exp-stim;hasste;Sven hasste Antonia,;Sven hasste Antonia, der Vater von Antonia, die Mutter von Antonia, die Mutter von Antonia, die Mutter von Antonia, die
;Sven;Antonia;False;exp-stim;liebte;Sven liebte Antonia,;Sven liebte Antonia, aber nicht Antonia.
;Sven;Antonia;False;exp-stim;misstraute;Sven misstraute Antonia,;Sven misstraute Antonia, jolle hän ei ole koskaan kertonut, että hänellä on lapsia. Antonia ei ole koskaan kertonut, että
;Sven;Antonia;False;exp-stim;mochte;Sven mochte Antonia,;Sven mochte Antonia, aber nicht Antonia.
;Sven;Antonia;False;exp-stim;respektierte;Sven respektierte Antonia,;Sven respektierte Antonia, und sie fragte:
;Sven;Antonia;False;exp-stim;schätzte;Sven schätzte Antonia,;Sven schätzte Antonia, der jüngste Sohn von Antonia und Antonia, die Tochter von Antonia, die Tochter von Antonia, die
;Sven;Antonia;False;exp-stim;verabscheute;Sven verabscheute Antonia,;Sven verabscheute Antonia, weil sie sich nicht mit ihr identifizieren konnte.
;Sven;Antonia;False;exp-stim;verehrte;Sven verehrte Antonia,;Sven verehrte Antonia, den Sohn von Antonia und Antonia, die Tochter von Antonia und Antonia, die Tochter von Antonia und Antoni
;Sven;Antonia;False;exp-stim;vergötterte;Sven vergötterte Antonia,;Sven vergötterte Antonia, und sie fragte:
;Sven;Antonia;False;exp-stim;vermisste;Sven vermisste Antonia,;Sven vermisste Antonia, der Sohn von Antonia und Antonia, die Tochter von Antonia und Antonia, die Tochter von Antonia und Antoni
;Tim;Denise;False;stim-exp;beeindruckte;Tim beeindruckte Denise,;Tim beeindruckte Denise, als sie ihn ins Bett brachte.
;Tim;Denise;False;stim-exp;enttäuschte;Tim enttäuschte Denise,;Tim enttäuschte Denise, die sich in der Küche aufhielt.
;Tim;Denise;False;stim-exp;inspirierte;Tim inspirierte Denise,;Tim inspirierte Denise, dass sie sich für den Beruf entschieden hat.
;Tim;Denise;False;stim-exp;langweilte;Tim langweilte Denise,;Tim langweilte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;verblüffte;Tim verblüffte Denise,;Tim verblüffte Denise, die sich in der Küche aufhielt.
;Tim;Denise;False;stim-exp;amüsierte;Tim amüsierte Denise,;Tim amüsierte Denise, als er sie ansah.
;Tim;Denise;False;stim-exp;ängstigte;Tim ängstigte Denise,;Tim ängstigte Denise, dass sie nicht mehr mit ihm zusammenarbeiten könne.
;Tim;Denise;False;stim-exp;begeisterte;Tim begeisterte Denise,;Tim begeisterte Denise, ihre Tochter und ihre Freunde.
;Tim;Denise;False;stim-exp;bezauberte;Tim bezauberte Denise,;Tim bezauberte Denise, und sie war begeistert.
;Tim;Denise;False;stim-exp;entzückte;Tim entzückte Denise,;Tim entzückte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;erschreckte;Tim erschreckte Denise,;Tim erschreckte Denise, als sie ihn sah.
;Tim;Denise;False;stim-exp;erschütterte;Tim erschütterte Denise,;Tim erschütterte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;erstaunte;Tim erstaunte Denise,;Tim erstaunte Denise, die sich mit dem Thema „Gesundheitszustand“ beschäftigt.
;Tim;Denise;False;stim-exp;faszinierte;Tim faszinierte Denise,;Tim faszinierte Denise, und Denise war begeistert. Denise war begeistert, und Denise war begeistert. Denise war begeistert, und Denise war begeistert. Denise war
;Tim;Denise;False;stim-exp;irritierte;Tim irritierte Denise,;Tim irritierte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;schockierte;Tim schockierte Denise,;Tim schockierte Denise, als sie ihn sah.
;Tim;Denise;False;stim-exp;störte;Tim störte Denise,;Tim störte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;überraschte;Tim überraschte Denise,;Tim überraschte Denise, als sie ihn ansah.
;Tim;Denise;False;stim-exp;verwirrte;Tim verwirrte Denise,;Tim verwirrte Denise, als er sie ansah.
;Tim;Denise;False;exp-stim;bewunderte;Tim bewunderte Denise,;Tim bewunderte Denise, und sie fragte:
;Tim;Denise;False;exp-stim;fürchtete;Tim fürchtete Denise,;Tim fürchtete Denise, dass sie nicht mehr mit dem Auto fahren würde.
;Tim;Denise;False;exp-stim;sorgte sich um;Tim sorgte sich um Denise,;Tim sorgte sich um Denise, um ihre Gesundheit zu verbessern.
;Tim;Denise;False;exp-stim;verachtete;Tim verachtete Denise,;Tim verachtete Denise, um sie zu beruhigen.
;Tim;Denise;False;exp-stim;vertraute;Tim vertraute Denise,;Tim vertraute Denise, die sich mit dem Thema „Gesundheitstourismus“ auseinandergesetzt hatte.
;Tim;Denise;False;exp-stim;achtete;Tim achtete Denise,;Tim achtete Denise, paske li te renmen li.
;Tim;Denise;False;exp-stim;bedauerte;Tim bedauerte Denise,;Tim bedauerte Denise, que se encontraba en el centro de la sala.
;Tim;Denise;False;exp-stim;bemitleidete;Tim bemitleidete Denise,;Tim bemitleidete Denise, dass er nicht mehr mit ihr zusammen sein könne.
;Tim;Denise;False;exp-stim;ekelte sich vor;Tim ekelte sich vor Denise,;Tim ekelte sich vor Denise, um zu fragen, ob sie sich noch meldet. Denise antwortete: „Ich habe mich noch nicht meldet.“
;Tim;Denise;False;exp-stim;hasste;Tim hasste Denise,;Tim hasste Denise,
;Tim;Denise;False;exp-stim;liebte;Tim liebte Denise,;Tim liebte Denise, aber sie hatte keine Lust, sich mit ihr zu unterhalten.
;Tim;Denise;False;exp-stim;misstraute;Tim misstraute Denise,;Tim misstraute Denise, and she is not happy about it.
;Tim;Denise;False;exp-stim;mochte;Tim mochte Denise,;Tim mochte Denise, und ich mochte Denise.
;Tim;Denise;False;exp-stim;respektierte;Tim respektierte Denise,;Tim respektierte Denise, und sie fragte:
;Tim;Denise;False;exp-stim;schätzte;Tim schätzte Denise,;Tim schätzte Denise, dass sie sich in der Lage hatte, die Situation zu bewältigen. „Ich habe mich sehr gefreut, dass
;Tim;Denise;False;exp-stim;verabscheute;Tim verabscheute Denise,;Tim verabscheute Denise, aber auch die anderen.
;Tim;Denise;False;exp-stim;verehrte;Tim verehrte Denise,;Tim verehrte Denise, sie war ein sehr nettes und hilfsbereites Paar. Wir hatten eine tolle Zeit und würden wieder kommen.
;Tim;Denise;False;exp-stim;vergötterte;Tim vergötterte Denise,;Tim vergötterte Denise, und sie fragte:
;Tim;Denise;False;exp-stim;vermisste;Tim vermisste Denise,;Tim vermisste Denise, die ihn nicht mehr gesehen hat.
;Sascha;Luisa;False;stim-exp;beeindruckte;Sascha beeindruckte Luisa,;Sascha beeindruckte Luisa, mit der er sich ins Gespräch brachte.
;Sascha;Luisa;False;stim-exp;enttäuschte;Sascha enttäuschte Luisa,;Sascha enttäuschte Luisa, die sich in der Küche aufhielt.
;Sascha;Luisa;False;stim-exp;inspirierte;Sascha inspirierte Luisa,;Sascha inspirierte Luisa, den Mann zu schlagen, der sie in den Himmel stürzte.
;Sascha;Luisa;False;stim-exp;langweilte;Sascha langweilte Luisa,;Sascha langweilte Luisa, als sie ihn ansah.
;Sascha;Luisa;False;stim-exp;verblüffte;Sascha verblüffte Luisa,;Sascha verblüffte Luisa, als sie ihn mit einem Kuss ins Gesicht legte.
;Sascha;Luisa;False;stim-exp;amüsierte;Sascha amüsierte Luisa,;Sascha amüsierte Luisa, als sie ihn ansah.
;Sascha;Luisa;False;stim-exp;ängstigte;Sascha ängstigte Luisa,;Sascha ängstigte Luisa, dass er nicht mehr mit ihr spielen könne.
