con;np1;np2;female;cat;verb;prompt;continuation
weil;Marcel;Lea;False;stim-exp;entzückte;Marcel entzückte Lea, weil;Marcel entzückte Lea, weil er sie so liebte.
weil;Marcel;Lea;False;stim-exp;erschreckte;Marcel erschreckte Lea, weil;Marcel erschreckte Lea, weil sie nicht wusste, wie sie reagieren sollte.
weil;Marcel;Lea;False;stim-exp;erschütterte;Marcel erschütterte Lea, weil;Marcel erschütterte Lea, weil sie nicht mehr wusste, was sie tun sollte.
weil;Marcel;Lea;False;stim-exp;erstaunte;Marcel erstaunte Lea, weil;Marcel erstaunte Lea, weil sie nicht wusste, was sie tun sollte.
weil;Marcel;Lea;False;stim-exp;faszinierte;Marcel faszinierte Lea, weil;Marcel faszinierte Lea, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Marcel;Lea;False;stim-exp;irritierte;Marcel irritierte Lea, weil;Marcel irritierte Lea, weil sie sich nicht an die Regeln hielt.
weil;Marcel;Lea;False;stim-exp;schockierte;Marcel schockierte Lea, weil;Marcel schockierte Lea, weil sie nicht mehr wusste, was sie tun sollte.
weil;Marcel;Lea;False;stim-exp;störte;Marcel störte Lea, weil;Marcel störte Lea, weil sie sich nicht an die Regeln hielt.
weil;Marcel;Lea;False;stim-exp;überraschte;Marcel überraschte Lea, weil;Marcel überraschte Lea, weil sie ihn mit einem Lächeln begrüßte.
weil;Marcel;Lea;False;stim-exp;verwirrte;Marcel verwirrte Lea, weil;Marcel verwirrte Lea, weil sie nicht wusste, was sie tun sollte.
weil;Marcel;Lea;False;exp-stim;bewunderte;Marcel bewunderte Lea, weil;Marcel bewunderte Lea, weil er sie so liebte.
weil;Marcel;Lea;False;exp-stim;fürchtete;Marcel fürchtete Lea, weil;Marcel fürchtete Lea, weil er sie nicht mehr sehen konnte.
weil;Marcel;Lea;False;exp-stim;sorgte sich um;Marcel sorgte sich um Lea, weil;Marcel sorgte sich um Lea, weil er sie nicht mehr sehen konnte.
weil;Marcel;Lea;False;exp-stim;verachtete;Marcel verachtete Lea, weil;Marcel verachtete Lea, weil sie ihn nicht mochte.
weil;Marcel;Lea;False;exp-stim;vertraute;Marcel vertraute Lea, weil;Marcel vertraute Lea, weil sie ihn sehr schätzte.
weil;Marcel;Lea;False;exp-stim;achtete;Marcel achtete Lea, weil;Marcel achtete Lea, weil Lea ihn liebt.
weil;Marcel;Lea;False;exp-stim;bedauerte;Marcel bedauerte Lea, weil;Marcel bedauerte Lea, weil sie nicht mehr mit ihm reden konnte.
weil;Marcel;Lea;False;exp-stim;bemitleidete;Marcel bemitleidete Lea, weil;Marcel bemitleidete Lea, weil er sie so liebte.
weil;Marcel;Lea;False;exp-stim;ekelte sich vor;Marcel ekelte sich vor Lea, weil;Marcel ekelte sich vor Lea, weil sie ihm nicht zuhörte.
weil;Marcel;Lea;False;exp-stim;hasste;Marcel hasste Lea, weil;Marcel hasste Lea, weil sie dich nicht mag.
weil;Marcel;Lea;False;exp-stim;liebte;Marcel liebte Lea, weil;Marcel liebte Lea, weil er sie liebte.
weil;Marcel;Lea;False;exp-stim;misstraute;Marcel misstraute Lea, weil;Marcel misstraute Lea, weil er nicht weiß, wie er sich verhalten soll.
weil;Marcel;Lea;False;exp-stim;mochte;Marcel mochte Lea, weil;Marcel mochte Lea, weil er sie liebte.
weil;Marcel;Lea;False;exp-stim;respektierte;Marcel respektierte Lea, weil;Marcel respektierte Lea, weil sie ihn so liebte.
weil;Marcel;Lea;False;exp-stim;schätzte;Marcel schätzte Lea, weil;Marcel schätzte Lea, weil sie eine sehr gute Freundin war.
weil;Marcel;Lea;False;exp-stim;verabscheute;Marcel verabscheute Lea, weil;Marcel verabscheute Lea, weil sie ihn nicht mochte.
weil;Marcel;Lea;False;exp-stim;verehrte;Marcel verehrte Lea, weil;Marcel verehrte Lea, weil sie ihn so liebte.
weil;Marcel;Lea;False;exp-stim;vergötterte;Marcel vergötterte Lea, weil;Marcel vergötterte Lea, weil sie ihm so viel bedeutete.
weil;Marcel;Lea;False;exp-stim;vermisste;Marcel vermisste Lea, weil;Marcel vermisste Lea, weil sie sich nicht mehr meldete.
weil;Sven;Antonia;False;stim-exp;beeindruckte;Sven beeindruckte Antonia, weil;Sven beeindruckte Antonia, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Sven;Antonia;False;stim-exp;enttäuschte;Sven enttäuschte Antonia, weil;Sven enttäuschte Antonia, weil sie sich nicht an die Regeln gehalten hatte.
weil;Sven;Antonia;False;stim-exp;inspirierte;Sven inspirierte Antonia, weil;Sven inspirierte Antonia, weil sie sich von ihm inspirieren ließ.
weil;Sven;Antonia;False;stim-exp;langweilte;Sven langweilte Antonia, weil;Sven langweilte Antonia, weil sie nicht mehr mit ihm reden konnte.
weil;Sven;Antonia;False;stim-exp;verblüffte;Sven verblüffte Antonia, weil;Sven verblüffte Antonia, weil sie ihn so sehr liebte.
weil;Sven;Antonia;False;stim-exp;amüsierte;Sven amüsierte Antonia, weil;Sven amüsierte Antonia, weil sie sich so sehr an ihre Mutter erinnerte.
weil;Sven;Antonia;False;stim-exp;ängstigte;Sven ängstigte Antonia, weil;Sven ängstigte Antonia, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Sven;Antonia;False;stim-exp;begeisterte;Sven begeisterte Antonia, weil;Sven begeisterte Antonia, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Sven;Antonia;False;stim-exp;bezauberte;Sven bezauberte Antonia, weil;Sven bezauberte Antonia, weil sie sich so sehr für ihn interessierte.
weil;Sven;Antonia;False;stim-exp;entzückte;Sven entzückte Antonia, weil;Sven entzückte Antonia, weil sie ihn so liebte.
weil;Sven;Antonia;False;stim-exp;erschreckte;Sven erschreckte Antonia, weil;Sven erschreckte Antonia, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Sven;Antonia;False;stim-exp;erschütterte;Sven erschütterte Antonia, weil;Sven erschütterte Antonia, weil sie nicht mehr wusste, was sie tun sollte.
weil;Sven;Antonia;False;stim-exp;erstaunte;Sven erstaunte Antonia, weil;Sven erstaunte Antonia, weil sie sich nicht erinnern konnte, wie sie ihn damals kennengelernt hatte.
weil;Sven;Antonia;False;stim-exp;faszinierte;Sven faszinierte Antonia, weil;Sven faszinierte Antonia, weil sie sich in ihm wiederfand.
weil;Sven;Antonia;False;stim-exp;irritierte;Sven irritierte Antonia, weil;Sven irritierte Antonia, weil sie sich nicht an die Regeln hielt.
weil;Sven;Antonia;False;stim-exp;schockierte;Sven schockierte Antonia, weil;Sven schockierte Antonia, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Sven;Antonia;False;stim-exp;störte;Sven störte Antonia, weil;Sven störte Antonia, weil sie sich nicht an die Regeln hielt.
weil;Sven;Antonia;False;stim-exp;überraschte;Sven überraschte Antonia, weil;Sven überraschte Antonia, weil sie sich nicht gemeldet hatte.
weil;Sven;Antonia;False;stim-exp;verwirrte;Sven verwirrte Antonia, weil;Sven verwirrte Antonia, weil sie nicht wusste, was sie tun sollte.
weil;Sven;Antonia;False;exp-stim;bewunderte;Sven bewunderte Antonia, weil;Sven bewunderte Antonia, weil sie sich so gut in die Rolle hineinversetzen konnte.
weil;Sven;Antonia;False;exp-stim;fürchtete;Sven fürchtete Antonia, weil;Sven fürchtete Antonia, weil er sie so sehr liebte.
weil;Sven;Antonia;False;exp-stim;sorgte sich um;Sven sorgte sich um Antonia, weil;Sven sorgte sich um Antonia, weil er sie nicht mehr sehen konnte.
weil;Sven;Antonia;False;exp-stim;verachtete;Sven verachtete Antonia, weil;Sven verachtete Antonia, weil sie sich nicht an die Regeln hielt.
weil;Sven;Antonia;False;exp-stim;vertraute;Sven vertraute Antonia, weil;Sven vertraute Antonia, weil sie ihn sehr schätzte.
weil;Sven;Antonia;False;exp-stim;achtete;Sven achtete Antonia, weil;Sven achtete Antonia, weil sie ihn so liebte.
weil;Sven;Antonia;False;exp-stim;bedauerte;Sven bedauerte Antonia, weil;Sven bedauerte Antonia, weil sie sich nicht mehr an ihn erinnern konnte.
weil;Sven;Antonia;False;exp-stim;bemitleidete;Sven bemitleidete Antonia, weil;Sven bemitleidete Antonia, weil er sie so liebte.
weil;Sven;Antonia;False;exp-stim;ekelte sich vor;Sven ekelte sich vor Antonia, weil;Sven ekelte sich vor Antonia, weil sie ihn so liebte.
weil;Sven;Antonia;False;exp-stim;hasste;Sven hasste Antonia, weil;Sven hasste Antonia, weil er sie so liebte.
weil;Sven;Antonia;False;exp-stim;liebte;Sven liebte Antonia, weil;Sven liebte Antonia, weil er sie liebte.
weil;Sven;Antonia;False;exp-stim;misstraute;Sven misstraute Antonia, weil;Sven misstraute Antonia, weil sie sich nicht an die Regeln hielt.
weil;Sven;Antonia;False;exp-stim;mochte;Sven mochte Antonia, weil;Sven mochte Antonia, weil er sie liebte.
weil;Sven;Antonia;False;exp-stim;respektierte;Sven respektierte Antonia, weil;Sven respektierte Antonia, weil sie ihm so vertraute.
weil;Sven;Antonia;False;exp-stim;schätzte;Sven schätzte Antonia, weil;Sven schätzte Antonia, weil er sie so liebte.
weil;Sven;Antonia;False;exp-stim;verabscheute;Sven verabscheute Antonia, weil;Sven verabscheute Antonia, weil sie ihn nicht mochte.
weil;Sven;Antonia;False;exp-stim;verehrte;Sven verehrte Antonia, weil;Sven verehrte Antonia, weil er sie liebte.
weil;Sven;Antonia;False;exp-stim;vergötterte;Sven vergötterte Antonia, weil;Sven vergötterte Antonia, weil sie so schön war.
weil;Sven;Antonia;False;exp-stim;vermisste;Sven vermisste Antonia, weil;Sven vermisste Antonia, weil er sie nicht mehr sehen konnte.
weil;Tim;Denise;False;stim-exp;beeindruckte;Tim beeindruckte Denise, weil;Tim beeindruckte Denise, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Tim;Denise;False;stim-exp;enttäuschte;Tim enttäuschte Denise, weil;Tim enttäuschte Denise, weil sie sich nicht an die Regeln gehalten hatte.
weil;Tim;Denise;False;stim-exp;inspirierte;Tim inspirierte Denise, weil;Tim inspirierte Denise, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Tim;Denise;False;stim-exp;langweilte;Tim langweilte Denise, weil;Tim langweilte Denise, weil sie sich nicht mehr mit ihr unterhalten konnte.
weil;Tim;Denise;False;stim-exp;verblüffte;Tim verblüffte Denise, weil;Tim verblüffte Denise, weil er ihr die Frage stellte, ob sie sich vorstellen könne, mit ihm zu heiraten.
weil;Tim;Denise;False;stim-exp;amüsierte;Tim amüsierte Denise, weil;Tim amüsierte Denise, weil sie sich so sehr mit dem Thema beschäftigte.
weil;Tim;Denise;False;stim-exp;ängstigte;Tim ängstigte Denise, weil;Tim ängstigte Denise, weil sie sich so sehr für ihn interessierte.
weil;Tim;Denise;False;stim-exp;begeisterte;Tim begeisterte Denise, weil;Tim begeisterte Denise, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Tim;Denise;False;stim-exp;bezauberte;Tim bezauberte Denise, weil;Tim bezauberte Denise, weil sie sich in ihn verliebte.
weil;Tim;Denise;False;stim-exp;entzückte;Tim entzückte Denise, weil;Tim entzückte Denise, weil sie sich so sehr für ihn interessierte.
weil;Tim;Denise;False;stim-exp;erschreckte;Tim erschreckte Denise, weil;Tim erschreckte Denise, weil sie nicht wusste, was sie tun sollte.
weil;Tim;Denise;False;stim-exp;erschütterte;Tim erschütterte Denise, weil;Tim erschütterte Denise, weil sie nicht mehr wusste, was sie tun sollte.
weil;Tim;Denise;False;stim-exp;erstaunte;Tim erstaunte Denise, weil;Tim erstaunte Denise, weil sie sich nicht gemeldet hatte.
weil;Tim;Denise;False;stim-exp;faszinierte;Tim faszinierte Denise, weil;Tim faszinierte Denise, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Tim;Denise;False;stim-exp;irritierte;Tim irritierte Denise, weil;Tim irritierte Denise, weil sie sich nicht an die Regeln hielt.
weil;Tim;Denise;False;stim-exp;schockierte;Tim schockierte Denise, weil;Tim schockierte Denise, weil sie sich nicht mehr an ihn erinnern konnte.
weil;Tim;Denise;False;stim-exp;störte;Tim störte Denise, weil;Tim störte Denise, weil sie sich nicht an die Regeln hielt.
weil;Tim;Denise;False;stim-exp;überraschte;Tim überraschte Denise, weil;Tim überraschte Denise, weil sie sich nicht gemeldet hatte.
weil;Tim;Denise;False;stim-exp;verwirrte;Tim verwirrte Denise, weil;Tim verwirrte Denise, weil er nicht wusste, was er tun sollte.
weil;Tim;Denise;False;exp-stim;bewunderte;Tim bewunderte Denise, weil;Tim bewunderte Denise, weil sie sich so gut in die Rolle hineinversetzen konnte.
weil;Tim;Denise;False;exp-stim;fürchtete;Tim fürchtete Denise, weil;Tim fürchtete Denise, weil er sie so sehr liebt.
weil;Tim;Denise;False;exp-stim;sorgte sich um;Tim sorgte sich um Denise, weil;Tim sorgte sich um Denise, weil sie sich nicht mehr an ihn erinnern konnte.
weil;Tim;Denise;False;exp-stim;verachtete;Tim verachtete Denise, weil;Tim verachtete Denise, weil sie sich nicht an die Regeln hielt.
weil;Tim;Denise;False;exp-stim;vertraute;Tim vertraute Denise, weil;Tim vertraute Denise, weil sie eine gute Freundin war.
weil;Tim;Denise;False;exp-stim;achtete;Tim achtete Denise, weil;Tim achtete Denise, weil Denise teurer war als die anderen.
weil;Tim;Denise;False;exp-stim;bedauerte;Tim bedauerte Denise, weil;Tim bedauerte Denise, weil sie sich nicht mehr mit ihm unterhalten konnte.
weil;Tim;Denise;False;exp-stim;bemitleidete;Tim bemitleidete Denise, weil;Tim bemitleidete Denise, weil sie sich für ihn entschieden hat.
weil;Tim;Denise;False;exp-stim;ekelte sich vor;Tim ekelte sich vor Denise, weil;Tim ekelte sich vor Denise, weil sie ihm nicht zuhörte.
weil;Tim;Denise;False;exp-stim;hasste;Tim hasste Denise, weil;Tim hasste Denise, weil sie so schön ist.
weil;Tim;Denise;False;exp-stim;liebte;Tim liebte Denise, weil;Tim liebte Denise, weil sie eine gute Freundin war.
weil;Tim;Denise;False;exp-stim;misstraute;Tim misstraute Denise, weil;Tim misstraute Denise, weil sie sich nicht an die Regeln hält.
weil;Tim;Denise;False;exp-stim;mochte;Tim mochte Denise, weil;Tim mochte Denise, weil sie eine gute Freundin war.
weil;Tim;Denise;False;exp-stim;respektierte;Tim respektierte Denise, weil;Tim respektierte Denise, weil sie sich für ihn interessierte.
weil;Tim;Denise;False;exp-stim;schätzte;Tim schätzte Denise, weil;Tim schätzte Denise, weil sie eine sehr gute Freundin war.
weil;Tim;Denise;False;exp-stim;verabscheute;Tim verabscheute Denise, weil;Tim verabscheute Denise, weil sie sich nicht um ihn kümmerte.
weil;Tim;Denise;False;exp-stim;verehrte;Tim verehrte Denise, weil;Tim verehrte Denise, weil sie ihn so liebte.
weil;Tim;Denise;False;exp-stim;vergötterte;Tim vergötterte Denise, weil;Tim vergötterte Denise, weil sie so schön war.
weil;Tim;Denise;False;exp-stim;vermisste;Tim vermisste Denise, weil;Tim vermisste Denise, weil er sie nicht mehr rief.
weil;Sascha;Luisa;False;stim-exp;beeindruckte;Sascha beeindruckte Luisa, weil;Sascha beeindruckte Luisa, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Sascha;Luisa;False;stim-exp;enttäuschte;Sascha enttäuschte Luisa, weil;Sascha enttäuschte Luisa, weil sie sich nicht an die Regeln hielt.
weil;Sascha;Luisa;False;stim-exp;inspirierte;Sascha inspirierte Luisa, weil;Sascha inspirierte Luisa, weil er ein sehr guter Schauspieler ist.
weil;Sascha;Luisa;False;stim-exp;langweilte;Sascha langweilte Luisa, weil;Sascha langweilte Luisa, weil sie sich nicht mehr an ihn gewöhnen konnte.
weil;Sascha;Luisa;False;stim-exp;verblüffte;Sascha verblüffte Luisa, weil;Sascha verblüffte Luisa, weil er ihr so viel zugehört hatte.
weil;Sascha;Luisa;False;stim-exp;amüsierte;Sascha amüsierte Luisa, weil;Sascha amüsierte Luisa, weil sie sich so gut unterhalten konnte.
weil;Sascha;Luisa;False;stim-exp;ängstigte;Sascha ängstigte Luisa, weil;Sascha ängstigte Luisa, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Sascha;Luisa;False;stim-exp;begeisterte;Sascha begeisterte Luisa, weil;Sascha begeisterte Luisa, weil er ein sehr guter und höflicher Mensch ist.
weil;Sascha;Luisa;False;stim-exp;bezauberte;Sascha bezauberte Luisa, weil;Sascha bezauberte Luisa, weil er sie so sehr schätzte.
weil;Sascha;Luisa;False;stim-exp;entzückte;Sascha entzückte Luisa, weil;Sascha entzückte Luisa, weil er sie so sehr liebte.
weil;Sascha;Luisa;False;stim-exp;erschreckte;Sascha erschreckte Luisa, weil;Sascha erschreckte Luisa, weil sie ihn so sehr liebte.
weil;Sascha;Luisa;False;stim-exp;erschütterte;Sascha erschütterte Luisa, weil;Sascha erschütterte Luisa, weil sie nicht mehr wusste, was sie tun sollte.
weil;Sascha;Luisa;False;stim-exp;erstaunte;Sascha erstaunte Luisa, weil;Sascha erstaunte Luisa, weil sie ihn nicht erkannte.
weil;Sascha;Luisa;False;stim-exp;faszinierte;Sascha faszinierte Luisa, weil;Sascha faszinierte Luisa, weil er ein sehr guter Schauspieler war.
weil;Sascha;Luisa;False;stim-exp;irritierte;Sascha irritierte Luisa, weil;Sascha irritierte Luisa, weil sie sich nicht an die Regeln hielt.
weil;Sascha;Luisa;False;stim-exp;schockierte;Sascha schockierte Luisa, weil;Sascha schockierte Luisa, weil sie ihn nicht mehr sehen konnte.
weil;Sascha;Luisa;False;stim-exp;störte;Sascha störte Luisa, weil;Sascha störte Luisa, weil sie ihn nicht mehr erkannte.
weil;Sascha;Luisa;False;stim-exp;überraschte;Sascha überraschte Luisa, weil;Sascha überraschte Luisa, weil sie sich so sehr für ihn interessierte.
weil;Sascha;Luisa;False;stim-exp;verwirrte;Sascha verwirrte Luisa, weil;Sascha verwirrte Luisa, weil sie nicht wusste, was sie tun sollte.
weil;Sascha;Luisa;False;exp-stim;bewunderte;Sascha bewunderte Luisa, weil;Sascha bewunderte Luisa, weil sie sich so gut in die Rolle hineinversetzen konnte.
weil;Sascha;Luisa;False;exp-stim;fürchtete;Sascha fürchtete Luisa, weil;Sascha fürchtete Luisa, weil er sie so sehr liebte.
weil;Sascha;Luisa;False;exp-stim;sorgte sich um;Sascha sorgte sich um Luisa, weil;Sascha sorgte sich um Luisa, weil er sie nicht mehr sehen konnte.
weil;Sascha;Luisa;False;exp-stim;verachtete;Sascha verachtete Luisa, weil;Sascha verachtete Luisa, weil sie sich für ihn interessierte.
weil;Sascha;Luisa;False;exp-stim;vertraute;Sascha vertraute Luisa, weil;Sascha vertraute Luisa, weil sie ihn sehr schätzte.
weil;Sascha;Luisa;False;exp-stim;achtete;Sascha achtete Luisa, weil;Sascha achtete Luisa, weil sie ihn so liebte.
weil;Sascha;Luisa;False;exp-stim;bedauerte;Sascha bedauerte Luisa, weil;Sascha bedauerte Luisa, weil sie nicht mehr mit ihm reden konnte.
weil;Sascha;Luisa;False;exp-stim;bemitleidete;Sascha bemitleidete Luisa, weil;Sascha bemitleidete Luisa, weil er sie so liebte.
weil;Sascha;Luisa;False;exp-stim;ekelte sich vor;Sascha ekelte sich vor Luisa, weil;Sascha ekelte sich vor Luisa, weil sie ihn nicht mehr sehen konnte.
weil;Sascha;Luisa;False;exp-stim;hasste;Sascha hasste Luisa, weil;Sascha hasste Luisa, weil sie ihn nicht mochte.
weil;Sascha;Luisa;False;exp-stim;liebte;Sascha liebte Luisa, weil;Sascha liebte Luisa, weil sie ihm so viel bedeutete.
weil;Sascha;Luisa;False;exp-stim;misstraute;Sascha misstraute Luisa, weil;Sascha misstraute Luisa, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Sascha;Luisa;False;exp-stim;mochte;Sascha mochte Luisa, weil;Sascha mochte Luisa, weil er sie liebt.
weil;Sascha;Luisa;False;exp-stim;respektierte;Sascha respektierte Luisa, weil;Sascha respektierte Luisa, weil sie ihm so viel bedeutete.
weil;Sascha;Luisa;False;exp-stim;schätzte;Sascha schätzte Luisa, weil;Sascha schätzte Luisa, weil er sie so liebte.
weil;Sascha;Luisa;False;exp-stim;verabscheute;Sascha verabscheute Luisa, weil;Sascha verabscheute Luisa, weil sie ihn nicht mochte.
weil;Sascha;Luisa;False;exp-stim;verehrte;Sascha verehrte Luisa, weil;Sascha verehrte Luisa, weil sie ihm so viel bedeutete.
weil;Sascha;Luisa;False;exp-stim;vergötterte;Sascha vergötterte Luisa, weil;Sascha vergötterte Luisa, weil sie ihm so viel bedeutete.
weil;Sascha;Luisa;False;exp-stim;vermisste;Sascha vermisste Luisa, weil;Sascha vermisste Luisa, weil er sie nicht mehr sehen konnte.
weil;Robert;Franziska;False;stim-exp;beeindruckte;Robert beeindruckte Franziska, weil;Robert beeindruckte Franziska, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Robert;Franziska;False;stim-exp;enttäuschte;Robert enttäuschte Franziska, weil;Robert enttäuschte Franziska, weil sie sich nicht an die Regeln hielt.
weil;Robert;Franziska;False;stim-exp;inspirierte;Robert inspirierte Franziska, weil;Robert inspirierte Franziska, weil sie sich von ihm inspirieren ließ.
weil;Robert;Franziska;False;stim-exp;langweilte;Robert langweilte Franziska, weil;Robert langweilte Franziska, weil sie nicht mehr mit ihm reden wollte.
weil;Robert;Franziska;False;stim-exp;verblüffte;Robert verblüffte Franziska, weil;Robert verblüffte Franziska, weil sie sich so sehr für ihn interessierte.
weil;Robert;Franziska;False;stim-exp;amüsierte;Robert amüsierte Franziska, weil;Robert amüsierte Franziska, weil er sie so liebte.
weil;Robert;Franziska;False;stim-exp;ängstigte;Robert ängstigte Franziska, weil;Robert ängstigte Franziska, weil sie nicht mehr wusste, wie sie sich verhalten sollte.
weil;Robert;Franziska;False;stim-exp;begeisterte;Robert begeisterte Franziska, weil;Robert begeisterte Franziska, weil er ein sehr guter Freund war.
weil;Robert;Franziska;False;stim-exp;bezauberte;Robert bezauberte Franziska, weil;Robert bezauberte Franziska, weil sie sich so gut in ihn verliebte.
weil;Robert;Franziska;False;stim-exp;entzückte;Robert entzückte Franziska, weil;Robert entzückte Franziska, weil sie ihn so liebte.
weil;Robert;Franziska;False;stim-exp;erschreckte;Robert erschreckte Franziska, weil;Robert erschreckte Franziska, weil sie nicht wusste, wie sie reagieren sollte.
weil;Robert;Franziska;False;stim-exp;erschütterte;Robert erschütterte Franziska, weil;Robert erschütterte Franziska, weil sie nicht mehr wusste, wie sie mit dem Tod umgehen sollte.
weil;Robert;Franziska;False;stim-exp;erstaunte;Robert erstaunte Franziska, weil;Robert erstaunte Franziska, weil sie nicht wusste, wie sie sich verhalten sollte.
weil;Robert;Franziska;False;stim-exp;faszinierte;Robert faszinierte Franziska, weil;Robert faszinierte Franziska, weil er ein sehr guter Schauspieler war.
weil;Robert;Franziska;False;stim-exp;irritierte;Robert irritierte Franziska, weil;Robert irritierte Franziska, weil sie sich nicht an die Regeln hielt.
weil;Robert;Franziska;False;stim-exp;schockierte;Robert schockierte Franziska, weil;Robert schockierte Franziska, weil sie sich nicht mehr an ihn erinnern konnte.
weil;Robert;Franziska;False;stim-exp;störte;Robert störte Franziska, weil;Robert störte Franziska, weil sie sich nicht an die Regeln hielt.
weil;Robert;Franziska;False;stim-exp;überraschte;Robert überraschte Franziska, weil;Robert überraschte Franziska, weil sie ihn mit einem Lächeln begrüßte.
weil;Robert;Franziska;False;stim-exp;verwirrte;Robert verwirrte Franziska, weil;Robert verwirrte Franziska, weil sie nicht wusste, was sie tun sollte.
weil;Robert;Franziska;False;exp-stim;bewunderte;Robert bewunderte Franziska, weil;Robert bewunderte Franziska, weil sie so schön war.
weil;Robert;Franziska;False;exp-stim;fürchtete;Robert fürchtete Franziska, weil;Robert fürchtete Franziska, weil er sie fürchtete.
weil;Robert;Franziska;False;exp-stim;sorgte sich um;Robert sorgte sich um Franziska, weil;Robert sorgte sich um Franziska, weil sie sich nicht gemeldet hatte.
weil;Robert;Franziska;False;exp-stim;verachtete;Robert verachtete Franziska, weil;Robert verachtete Franziska, weil sie sich nicht an die Regeln hielt.
weil;Robert;Franziska;False;exp-stim;vertraute;Robert vertraute Franziska, weil;Robert vertraute Franziska, weil sie ihn sehr schätzte.
weil;Robert;Franziska;False;exp-stim;achtete;Robert achtete Franziska, weil;Robert achtete Franziska, weil Franziska ihn liebt.
weil;Robert;Franziska;False;exp-stim;bedauerte;Robert bedauerte Franziska, weil;Robert bedauerte Franziska, weil sie nicht mehr mit ihm reden konnte.
weil;Robert;Franziska;False;exp-stim;bemitleidete;Robert bemitleidete Franziska, weil;Robert bemitleidete Franziska, weil sie sich von ihm getrennt hatte.
weil;Robert;Franziska;False;exp-stim;ekelte sich vor;Robert ekelte sich vor Franziska, weil;Robert ekelte sich vor Franziska, weil er sie so sehr liebte.
weil;Robert;Franziska;False;exp-stim;hasste;Robert hasste Franziska, weil;Robert hasste Franziska, weil sie ihn nicht mag.
weil;Robert;Franziska;False;exp-stim;liebte;Robert liebte Franziska, weil;Robert liebte Franziska, weil er sie liebte.
weil;Robert;Franziska;False;exp-stim;misstraute;Robert misstraute Franziska, weil;Robert misstraute Franziska, weil sie sich nicht an die Regeln hält.
weil;Robert;Franziska;False;exp-stim;mochte;Robert mochte Franziska, weil;Robert mochte Franziska, weil er sie liebte.
weil;Robert;Franziska;False;exp-stim;respektierte;Robert respektierte Franziska, weil;Robert respektierte Franziska, weil sie ihm so vertraute.
weil;Robert;Franziska;False;exp-stim;schätzte;Robert schätzte Franziska, weil;Robert schätzte Franziska, weil sie so gut aussah.
weil;Robert;Franziska;False;exp-stim;verabscheute;Robert verabscheute Franziska, weil;Robert verabscheute Franziska, weil sie ihn nicht mochte.
weil;Robert;Franziska;False;exp-stim;verehrte;Robert verehrte Franziska, weil;Robert verehrte Franziska, weil er sie liebte.
weil;Robert;Franziska;False;exp-stim;vergötterte;Robert vergötterte Franziska, weil;Robert vergötterte Franziska, weil sie so schön war.
weil;Robert;Franziska;False;exp-stim;vermisste;Robert vermisste Franziska, weil;Robert vermisste Franziska, weil sie sich nicht mehr meldete.
weil;Marco;Carolin;False;stim-exp;beeindruckte;Marco beeindruckte Carolin, weil;Marco beeindruckte Carolin, weil er ihr das Gefühl vermittelte, dass sie sich in ihm wohlfühlte. Carolin
weil;Marco;Carolin;False;stim-exp;enttäuschte;Marco enttäuschte Carolin, weil;Marco enttäuschte Carolin, weil sie sich nicht an die Regeln hielt.
weil;Marco;Carolin;False;stim-exp;inspirierte;Marco inspirierte Carolin, weil;Marco inspirierte Carolin, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Marco;Carolin;False;stim-exp;langweilte;Marco langweilte Carolin, weil;Marco langweilte Carolin, weil sie nicht mehr mit ihr reden wollte.
weil;Marco;Carolin;False;stim-exp;verblüffte;Marco verblüffte Carolin, weil;Marco verblüffte Carolin, weil sie sich so sehr für ihn interessierte.
weil;Marco;Carolin;False;stim-exp;amüsierte;Marco amüsierte Carolin, weil;Marco amüsierte Carolin, weil sie sich so gut verstanden hatte.
weil;Marco;Carolin;False;stim-exp;ängstigte;Marco ängstigte Carolin, weil;Marco ängstigte Carolin, weil sie nicht mehr wusste, was sie tun sollte.
weil;Marco;Carolin;False;stim-exp;begeisterte;Marco begeisterte Carolin, weil;Marco begeisterte Carolin, weil er ihr die Möglichkeit gab, sich selbst zu entdecken.
weil;Marco;Carolin;False;stim-exp;bezauberte;Marco bezauberte Carolin, weil;Marco bezauberte Carolin, weil er ihr die Welt zeigte.
weil;Marco;Carolin;False;stim-exp;entzückte;Marco entzückte Carolin, weil;Marco entzückte Carolin, weil sie sich so sehr für ihn interessierte.
