con;np1;np2;female;cat;verb;prompt;continuation
;Marcus;Hannah;False;stim-exp;erschütterte;Marcus erschütterte Hannah,;Marcus erschütterte Hannah, als sie ihn fragte, ob sie ihn nicht liebte. Hannah warf ihm vor, dass er sie nicht lie
;Marcus;Hannah;False;stim-exp;erstaunte;Marcus erstaunte Hannah,;Marcus erstaunte Hannah, dass sie nicht mehr in der Lage ist, sich zu bewegen. Sie ist nicht mehr in der Lage, sich zu bewegen,
;Marcus;Hannah;False;stim-exp;faszinierte;Marcus faszinierte Hannah,;Marcus faszinierte Hannah, als sie sich in ihr Zimmer begab. Sie warf ihm einen Blick zu, als er sich in ihr Zimmer begab
;Marcus;Hannah;False;stim-exp;irritierte;Marcus irritierte Hannah,;Marcus irritierte Hannah, als sie ihn fragte, ob er nicht mit ihr zusammen sein könne. Hannah warf ihm vor, dass er sie nicht
;Marcus;Hannah;False;stim-exp;schockierte;Marcus schockierte Hannah,;Marcus schockierte Hannah, als sie ihn fragte, ob sie ihn nicht liebte. Hannah warf ihm vor, dass er sie nicht lie
;Marcus;Hannah;False;stim-exp;störte;Marcus störte Hannah,;"Marcus störte Hannah, und Hannah störte Hannah.
Hannah: Ich habe dich nicht gesehen.
Hannah: Ich habe dich nicht gesehen"
;Marcus;Hannah;False;stim-exp;überraschte;Marcus überraschte Hannah,;Marcus überraschte Hannah, als sie ihn fragte, ob sie mit ihm zusammen sein wolle. Hannah warf ihm vor, dass er sie nicht
;Marcus;Hannah;False;stim-exp;verwirrte;Marcus verwirrte Hannah,;"Marcus verwirrte Hannah, als sie ihn fragte, ob sie ihn nicht liebte.
„Ich liebe dich“, sagte Hannah. „"
;Marcus;Hannah;False;exp-stim;bewunderte;Marcus bewunderte Hannah,;Marcus bewunderte Hannah, als sie ihn fragte, ob sie ihn heiraten wolle. Hannah warf ihm vor, dass er sie nicht heir
;Marcus;Hannah;False;exp-stim;fürchtete;Marcus fürchtete Hannah,;"Marcus fürchtete Hannah, dass sie sich in der Öffentlichkeit nicht mehr wohlfühlen würde.
„Ich habe mich in der Öffentlichkeit nicht mehr wohl gef"
;Marcus;Hannah;False;exp-stim;sorgte sich um;Marcus sorgte sich um Hannah,;"Marcus sorgte sich um Hannah, als sie von einem Mann angegriffen wurde.
Die Polizei hat die Ermittlungen aufgenommen.
Die Polizei hat die Ermittlungen"
;Marcus;Hannah;False;exp-stim;verachtete;Marcus verachtete Hannah,;Marcus verachtete Hannah, und er warf ihr vor, sie zu verraten. Hannah warf ihm vor, sie zu verraten. Hannah war
;Marcus;Hannah;False;exp-stim;vertraute;Marcus vertraute Hannah,;Marcus vertraute Hannah, dass sie sich nicht mehr so sehr um ihre Familie kümmern würde, als sie sich um ihre Arbeit kümmern würde
;Marcus;Hannah;False;exp-stim;achtete;Marcus achtete Hannah,;Marcus achtete Hannah, als sie ihn fragte, ob sie ihn nicht liebte. Hannah warf ihm vor, dass er sie nicht lie
;Marcus;Hannah;False;exp-stim;bedauerte;Marcus bedauerte Hannah,;"Marcus bedauerte Hannah, dass sie nicht mehr mit ihr zusammenarbeiten konnte.
„Ich habe mich sehr gefreut, dass Hannah wieder mit mir"
;Marcus;Hannah;False;exp-stim;bemitleidete;Marcus bemitleidete Hannah,;Marcus bemitleidete Hannah, weil sie sich nicht an die Regeln hielt. Hannah warf ihm vor, dass er sie nicht liebte, weil sie
;Marcus;Hannah;False;exp-stim;ekelte sich vor;Marcus ekelte sich vor Hannah,;"Marcus ekelte sich vor Hannah, als sie ihn fragte, ob er sie liebe.
„Ich liebe dich“, sagte er. „Ich lie"
;Marcus;Hannah;False;exp-stim;hasste;Marcus hasste Hannah,;"Marcus hasste Hannah, und Hannah hasste ihn.
Und Hannah hasste ihn.
Und Hannah hasste ihn.
Und Hannah hasste"
;Marcus;Hannah;False;exp-stim;liebte;Marcus liebte Hannah,;Marcus liebte Hannah, sie war die beste Freundin von Hannah. Sie war die beste Freundin von Hannah. Sie war die beste Freundin von Hannah. Sie
;Marcus;Hannah;False;exp-stim;misstraute;Marcus misstraute Hannah,;Marcus misstraute Hannah, und sie warf ihm vor, dass er sie nicht liebte. Hannah warf ihm vor, dass er sie nicht
;Marcus;Hannah;False;exp-stim;mochte;Marcus mochte Hannah,;Marcus mochte Hannah, aber auch die anderen Mädchen waren sehr nett und hilfsbereit. Die Wohnung war sehr sauber und gemütlich. Wir
;Marcus;Hannah;False;exp-stim;respektierte;Marcus respektierte Hannah,;"Marcus respektierte Hannah, als sie ihn fragte, ob sie ihn nicht liebte.
„Ich liebe dich Hannah“, sagte er."
;Marcus;Hannah;False;exp-stim;schätzte;Marcus schätzte Hannah,;Marcus schätzte Hannah, als er sie sah, als eine der besten Schülerinnen seiner Klasse ein. Sie war eine der besten Schülerinnen seiner Klasse und
;Marcus;Hannah;False;exp-stim;verabscheute;Marcus verabscheute Hannah,;"Marcus verabscheute Hannah, doch als sie ihn fragte, ob er sie liebe, antwortete er: „Ich liebe dich.“
"
;Marcus;Hannah;False;exp-stim;verehrte;Marcus verehrte Hannah,;Marcus verehrte Hannah, die Mutter von Hannah, und sagte: „Ich bin so froh, dass du mich gefunden hast. Ich bin so fro
;Marcus;Hannah;False;exp-stim;vergötterte;Marcus vergötterte Hannah,;"Marcus vergötterte Hannah, und Hannah vergötterte ihn.
Und Hannah vergötterte ihn.
Und Hannah vergötterte ihn.
Und"
;Marcus;Hannah;False;exp-stim;vermisste;Marcus vermisste Hannah,;Marcus vermisste Hannah, und er warf ihr vor, sie zu vergewaltigen. Hannah warf ihm vor, sie zu vergewaltigen.
;Marcel;Lea;False;stim-exp;beeindruckte;Marcel beeindruckte Lea,;Marcel beeindruckte Lea, als sie sich in die Arme nahm. „Ich habe dich lieb“, sagte sie. „Ich habe dich lieb,
;Marcel;Lea;False;stim-exp;enttäuschte;Marcel enttäuschte Lea,;"Marcel enttäuschte Lea, als sie ihn in der Küche erwischte.
„Ich habe dich nicht gesehen“, sagte er. „Ich habe"
;Marcel;Lea;False;stim-exp;inspirierte;Marcel inspirierte Lea,;Marcel inspirierte Lea, sich mit dem Thema „Menschenrechte“ auseinanderzusetzen. „Ich habe mich gefragt, was Menschenrechte
;Marcel;Lea;False;stim-exp;langweilte;Marcel langweilte Lea,;"Marcel langweilte Lea, die ihn mit einem Lächeln anlächelte.
„Ich habe dich lieb, Lea“, sagte er. „"
;Marcel;Lea;False;stim-exp;verblüffte;Marcel verblüffte Lea,;Marcel verblüffte Lea, als sie ihn fragte, ob er sie liebe. Lea warf ihm vor, dass er sie liebe, aber
;Marcel;Lea;False;stim-exp;amüsierte;Marcel amüsierte Lea,;"Marcel amüsierte Lea, die sich in ihrem Zimmer aufhielt, mit einem Lächeln.
„Ich habe mich schon gefragt, ob"
;Marcel;Lea;False;stim-exp;ängstigte;Marcel ängstigte Lea,;"Marcel ängstigte Lea, dass sie sich von ihm trennen würde.
„Ich habe dich lieb, Lea“, sagte er. „Ich habe"
;Marcel;Lea;False;stim-exp;begeisterte;Marcel begeisterte Lea,;Marcel begeisterte Lea, die mit ihrem Mann und ihren beiden Kindern in der Nähe von Berlin lebt. „Ich habe mich sehr gefreut, dass
;Marcel;Lea;False;stim-exp;bezauberte;Marcel bezauberte Lea,;Marcel bezauberte Lea, als sie ihn fragte, ob er sie heiraten wolle. Lea war von der Idee begeistert und wollte sich
;Marcel;Lea;False;stim-exp;entzückte;Marcel entzückte Lea,;Marcel entzückte Lea, als sie ihn fragte, ob er sie heiraten wolle. Lea warf ihm vor, dass er sie nicht heir
;Marcel;Lea;False;stim-exp;erschreckte;Marcel erschreckte Lea,;"Marcel erschreckte Lea, als sie ihn fragte, ob er sie nicht liebe.
„Ich liebe dich“, sagte er. „Ich"
;Marcel;Lea;False;stim-exp;erschütterte;Marcel erschütterte Lea,;"Marcel erschütterte Lea, als sie ihn fragte, ob sie ihn nicht liebte.
„Ich liebe dich“, sagte er. „"
;Marcel;Lea;False;stim-exp;erstaunte;Marcel erstaunte Lea,;Marcel erstaunte Lea, die sich auf dem Weg zum Bahnhof befand, als sie von einem Mann angesprochen wurde, der sie fragte, ob sie
;Marcel;Lea;False;stim-exp;faszinierte;Marcel faszinierte Lea,;Marcel faszinierte Lea, als sie ihn in der Schule kennenlernte. Sie war eine sehr gute Schülerin und hatte eine gute Zukunft. Doch als
;Marcel;Lea;False;stim-exp;irritierte;Marcel irritierte Lea,;Marcel irritierte Lea, als sie ihn fragte, ob er nicht mit ihr zusammen sein könne. Lea warf ihm vor, dass er sich nicht
;Marcel;Lea;False;stim-exp;schockierte;Marcel schockierte Lea,;Marcel schockierte Lea, als sie ihn fragte, ob sie denn nicht mit ihm zusammen sein wolle. „Nein, ich bin nicht mit
;Marcel;Lea;False;stim-exp;störte;Marcel störte Lea,;"Marcel störte Lea, als sie sich in die Arme legte.
„Ich habe dich lieb“, sagte sie. „Ich habe dich lieb"
;Marcel;Lea;False;stim-exp;überraschte;Marcel überraschte Lea,;Marcel überraschte Lea, als sie ihn fragte, ob sie mit ihm zusammen sein wolle. Lea warf ihm vor, dass er sie nicht
;Marcel;Lea;False;stim-exp;verwirrte;Marcel verwirrte Lea,;Marcel verwirrte Lea, dass sie nicht mehr in der Lage ist, sich zu bewegen. Sie ist nicht mehr in der Lage, sich zu bewegen.
;Marcel;Lea;False;exp-stim;bewunderte;Marcel bewunderte Lea,;Marcel bewunderte Lea, als sie sich mit ihr in die Arme legte. „Ich habe dich lieb“, sagte sie. „Ich habe dich lie
;Marcel;Lea;False;exp-stim;fürchtete;Marcel fürchtete Lea,;"Marcel fürchtete Lea, dass sie sich in der Öffentlichkeit nicht mehr wohlfühlen würde.
„Ich habe mich in der Öffentlichkeit nicht mehr wohl gef"
;Marcel;Lea;False;exp-stim;sorgte sich um;Marcel sorgte sich um Lea,;Marcel sorgte sich um Lea, die in der Nacht zum Sonntag in der Nähe von Berlin-Lichtenberg von einem Mann angegriffen und verletzt wurde. Der
;Marcel;Lea;False;exp-stim;verachtete;Marcel verachtete Lea,;"Marcel verachtete Lea, und er verachtete sie.
Und er verachtete sie, weil er sie liebte.
Und er"
;Marcel;Lea;False;exp-stim;vertraute;Marcel vertraute Lea,;"Marcel vertraute Lea, dass sie sich in der neuen Situation wohl fühlen würde.
„Ich habe mich sehr wohl gefühlt. Ich habe"
;Marcel;Lea;False;exp-stim;achtete;Marcel achtete Lea,;Marcel achtete Lea, als sie ihn fragte, ob sie ihn nicht liebte. Lea warf ihm vor, dass er sie nicht lie
;Marcel;Lea;False;exp-stim;bedauerte;Marcel bedauerte Lea,;Marcel bedauerte Lea, dass es in der Vergangenheit immer wieder zu Unstimmigkeiten zwischen den beiden gekommen sei. „Wir haben uns immer sehr gut
;Marcel;Lea;False;exp-stim;bemitleidete;Marcel bemitleidete Lea,;Marcel bemitleidete Lea, als sie ihn in der Küche erwischte. Lea warf ihm vor, dass er sie nicht liebte.
;Marcel;Lea;False;exp-stim;ekelte sich vor;Marcel ekelte sich vor Lea,;Marcel ekelte sich vor Lea, als sie ihn fragte, ob er sie liebe. Lea warf ihm vor, dass er sie nicht liebe.
;Marcel;Lea;False;exp-stim;hasste;Marcel hasste Lea,;"Marcel hasste Lea, aber er war nicht der Einzige, der sich für sie interessierte.
„Ich habe mich schon immer für Lea interess"
;Marcel;Lea;False;exp-stim;liebte;Marcel liebte Lea,;"Marcel liebte Lea, aber er war nicht der Richtige für sie.
„Ich bin nicht der Richtige für dich, Lea“, sagte er"
;Marcel;Lea;False;exp-stim;misstraute;Marcel misstraute Lea,;Marcel misstraute Lea, aber sie war nicht so schlimm, wie sie sich das vorgestellt hatte. Sie war nicht so schlimm, wie
;Marcel;Lea;False;exp-stim;mochte;Marcel mochte Lea,;"Marcel mochte Lea, das ist ja mal ein tolles Mädchen.
Ich wünsche dir einen schönen Tag und einen guten Start in die"
;Marcel;Lea;False;exp-stim;respektierte;Marcel respektierte Lea,;Marcel respektierte Lea, als sie ihn fragte, ob er sie heiraten wolle. Lea warf ihm vor, dass er sie nicht heir
;Marcel;Lea;False;exp-stim;schätzte;Marcel schätzte Lea,;"Marcel schätzte Lea, wie sehr sie sich in ihn verliebt hatte.
„Ich weiß nicht, was ich tun soll“, sagte er."
;Marcel;Lea;False;exp-stim;verabscheute;Marcel verabscheute Lea,;"Marcel verabscheute Lea, die sich in ihm verliebt hatte.
Als er sich in sie verliebt hatte, war er nicht mehr der"
;Marcel;Lea;False;exp-stim;verehrte;Marcel verehrte Lea,;"Marcel verehrte Lea, liebe Lea,
ich wünsche Dir und Deiner Familie alles Gute und viel Kraft für die kommenden Monate"
;Marcel;Lea;False;exp-stim;vergötterte;Marcel vergötterte Lea,;"Marcel vergötterte Lea, die sich in ihn verliebt hatte.
Als Lea sich in ihn verliebt hatte, war er ein Mann,"
;Marcel;Lea;False;exp-stim;vermisste;Marcel vermisste Lea,;"Marcel vermisste Lea, die sich mit ihrem Mann und ihren beiden Kindern in der Wohnung aufhielt.
Die Polizei hat die Ermittlungen aufgenommen."
;Sven;Antonia;False;stim-exp;beeindruckte;Sven beeindruckte Antonia,;"Sven beeindruckte Antonia, als sie ihn fragte, ob er denn nicht auch mal mit ihr zusammen sein wolle.
„Ja, das ist"
;Sven;Antonia;False;stim-exp;enttäuschte;Sven enttäuschte Antonia,;"Sven enttäuschte Antonia, als sie ihn in der Küche erwischte und ihn mit einem Kuss an die Brust drückte.
Anton"
;Sven;Antonia;False;stim-exp;inspirierte;Sven inspirierte Antonia,;"Sven inspirierte Antonia, die in der Folge als ""Antonia"" in der Serie ""Die Rosenheim-Cops"" zu sehen war.
"
;Sven;Antonia;False;stim-exp;langweilte;Sven langweilte Antonia,;"Sven langweilte Antonia, als er sie in der Küche sah.
„Was ist denn da los?“, fragte er.
„Ich"
;Sven;Antonia;False;stim-exp;verblüffte;Sven verblüffte Antonia,;"Sven verblüffte Antonia, die sich in ihn verliebt hatte, mit seiner neuen Freundin.
Antonia und Sven verlieben sich ineinander."
;Sven;Antonia;False;stim-exp;amüsierte;Sven amüsierte Antonia,;"Sven amüsierte Antonia, als sie ihn fragte, ob er nicht doch noch eine Freundin hätte.
„Ja, ich habe eine“, antwort"
;Sven;Antonia;False;stim-exp;ängstigte;Sven ängstigte Antonia,;"Sven ängstigte Antonia, sie solle sich von ihm trennen, doch Antonia war nicht bereit, sich von ihm trennen zu lassen.
Antonia"
;Sven;Antonia;False;stim-exp;begeisterte;Sven begeisterte Antonia,;"Sven begeisterte Antonia, als sie ihn fragte, ob er sie heiraten wolle.
Antonia warf ihm vor, dass er sie"
;Sven;Antonia;False;stim-exp;bezauberte;Sven bezauberte Antonia,;"Sven bezauberte Antonia, als sie ihn fragte, ob er sie heiraten wolle.
Antonia warf ihm vor, dass er sie"
;Sven;Antonia;False;stim-exp;entzückte;Sven entzückte Antonia,;"Sven entzückte Antonia, als sie ihn fragte, ob er sie heiraten wolle.
Antonia warf ihm vor, sie habe ihn"
;Sven;Antonia;False;stim-exp;erschreckte;Sven erschreckte Antonia,;"Sven erschreckte Antonia, als er sie sah.
„Ich habe dich nicht gesehen“, sagte er.
„Ich habe dich nicht gesehen“, sagte"
;Sven;Antonia;False;stim-exp;erschütterte;Sven erschütterte Antonia,;"Sven erschütterte Antonia, als sie ihn fragte, ob er sie liebe.
Antonia: Ja, ja, ja, ja, ja"
;Sven;Antonia;False;stim-exp;erstaunte;Sven erstaunte Antonia,;Sven erstaunte Antonia, dass der Mann, der sie umgebracht hat, nicht der Mann ist, der sie umgebracht hat. Er ist der Mann
;Sven;Antonia;False;stim-exp;faszinierte;Sven faszinierte Antonia,;Sven faszinierte Antonia, dass sie nicht nur die schönsten Frauen der Welt, sondern auch die schönsten Männer der Welt kennenlernen konnte
;Sven;Antonia;False;stim-exp;irritierte;Sven irritierte Antonia,;"Sven irritierte Antonia, als sie ihn fragte, ob er nicht mit ihr zusammen sein könne.
Antonia: Ich bin nicht mit dir zusammen"
;Sven;Antonia;False;stim-exp;schockierte;Sven schockierte Antonia,;"Sven schockierte Antonia, als er sie in der Küche sah.
„Was ist denn da los?“, fragte er.
„Ich"
;Sven;Antonia;False;stim-exp;störte;Sven störte Antonia,;"Sven störte Antonia, als sie ihn fragte, ob er sie liebe.
Antonia: Ja, ja, ja, ja, ja"
;Sven;Antonia;False;stim-exp;überraschte;Sven überraschte Antonia,;"Sven überraschte Antonia, als sie ihn fragte, ob er sie heiraten wolle.
Antonia: ""Ja, ich bin sehr gl"
;Sven;Antonia;False;stim-exp;verwirrte;Sven verwirrte Antonia,;"Sven verwirrte Antonia, dass er nicht mehr mit ihr zusammen sein könne.
Antonia warf ihm vor, dass er sie nicht liebe."
;Sven;Antonia;False;exp-stim;bewunderte;Sven bewunderte Antonia,;"Sven bewunderte Antonia, die ihm die Hand schüttelte.
„Ich habe dich lieb, Antonia“, sagte er. „Ich habe dich"
;Sven;Antonia;False;exp-stim;fürchtete;Sven fürchtete Antonia,;"Sven fürchtete Antonia, daß er sie nicht mehr lieben würde.
„Ich weiß nicht, was ich tun soll“, sagte er. „"
;Sven;Antonia;False;exp-stim;sorgte sich um;Sven sorgte sich um Antonia,;Sven sorgte sich um Antonia, die sich nach dem Tod ihres Vaters in der Stadt aufhielt. Er warf ihr vor, sie zu verraten.
;Sven;Antonia;False;exp-stim;verachtete;Sven verachtete Antonia,;Sven verachtete Antonia, die ihm die Liebe seines Lebens versprochen hatte, und verliebte sich in sie. Er warf ihr vor, sie
;Sven;Antonia;False;exp-stim;vertraute;Sven vertraute Antonia,;"Sven vertraute Antonia, dass er sie lieben würde.
Antonia war sehr froh, dass Sven sie lieben würde.
Antonia"
;Sven;Antonia;False;exp-stim;achtete;Sven achtete Antonia,;Sven achtete Antonia, die sich in der Nähe des Hauses befand, sehr auf. Sie war sehr freundlich und hilfsbereit. Das Haus
;Sven;Antonia;False;exp-stim;bedauerte;Sven bedauerte Antonia,;"Sven bedauerte Antonia, dass sie sich nicht mehr mit ihm unterhalten konnte.
„Ich habe mich sehr gefreut, dass Sie sich nicht"
;Sven;Antonia;False;exp-stim;bemitleidete;Sven bemitleidete Antonia,;"Sven bemitleidete Antonia, und als er sie sah, war er so erschüttert, dass er sie nicht mehr sehen konnte.
Antonia war"
;Sven;Antonia;False;exp-stim;ekelte sich vor;Sven ekelte sich vor Antonia,;"Sven ekelte sich vor Antonia, als sie ihm sagte, dass er sie liebe.
Antonia: Ich liebe dich.
Sven: Ich"
;Sven;Antonia;False;exp-stim;hasste;Sven hasste Antonia,;Sven hasste Antonia, aber er wollte sie nicht mehr. Er wollte sie nicht mehr. Er wollte sie nicht mehr. Er wollte sie nicht mehr.
;Sven;Antonia;False;exp-stim;liebte;Sven liebte Antonia,;"Sven liebte Antonia, und sie war eine sehr gute Freundin.
Antonia war eine sehr gute Freundin.
Antonia war eine sehr gute Freundin"
;Sven;Antonia;False;exp-stim;misstraute;Sven misstraute Antonia,;Sven misstraute Antonia, weil sie ihn nicht liebte. Er hatte sie nicht lieb, weil er sie nicht liebte. Er hatte
;Sven;Antonia;False;exp-stim;mochte;Sven mochte Antonia,;Sven mochte Antonia, aber sie war nicht so schön wie sie aussah. Sie war nicht so schön wie sie aussah. Sie war
;Sven;Antonia;False;exp-stim;respektierte;Sven respektierte Antonia,;"Sven respektierte Antonia, als sie ihn fragte, ob er sie heiraten wolle.
Antonia warf Sven vor, dass er sie"
;Sven;Antonia;False;exp-stim;schätzte;Sven schätzte Antonia,;"Sven schätzte Antonia, als er sie sah, als eine der besten Tänzerinnen seiner Zeit ein.
„Sie war eine der besten Tänzer"
;Sven;Antonia;False;exp-stim;verabscheute;Sven verabscheute Antonia,;Sven verabscheute Antonia, doch als sie ihn fragte, ob er sie liebe, antwortete er: „Ich liebe dich nicht.“
;Sven;Antonia;False;exp-stim;verehrte;Sven verehrte Antonia,;"Sven verehrte Antonia, liebe Antonia,
ich habe mich sehr gefreut, dass Du Dich für meine Arbeit interessierst.
"
;Sven;Antonia;False;exp-stim;vergötterte;Sven vergötterte Antonia,;"Sven vergötterte Antonia, weil sie ihn als „die schönste Frau der Welt“ bezeichnete.
Sven war ein guter Freund von Anton"
;Sven;Antonia;False;exp-stim;vermisste;Sven vermisste Antonia,;"Sven vermisste Antonia, seine Frau, die er in der Nacht von Samstag auf Sonntag bei einem Autounfall verloren hatte.
Die Polizei su"
;Tim;Denise;False;stim-exp;beeindruckte;Tim beeindruckte Denise,;Tim beeindruckte Denise, wie sehr sie sich mit dem Thema auseinandersetzen wollte. „Ich habe mich schon immer mit dem Thema auseinandergesetzt
;Tim;Denise;False;stim-exp;enttäuschte;Tim enttäuschte Denise,;"Tim enttäuschte Denise, als er ihr sagte, dass er sie nicht mehr sehen könne.
„Ich habe sie nicht mehr gesehen“, sagte er."
;Tim;Denise;False;stim-exp;inspirierte;Tim inspirierte Denise,;"Tim inspirierte Denise, das Buch zu schreiben.
„Ich habe mich gefragt, was ich mit meinem Buch erreichen will. Ich wollte,"
;Tim;Denise;False;stim-exp;langweilte;Tim langweilte Denise,;Tim langweilte Denise, sie war so schön, so lieb und so nett. Sie war so lieb und so nett. Sie war so
;Tim;Denise;False;stim-exp;verblüffte;Tim verblüffte Denise,;Tim verblüffte Denise, wie gut sie sich in die neue Umgebung einfühlte. „Ich habe mich sehr wohl gefühlt, und ich
;Tim;Denise;False;stim-exp;amüsierte;Tim amüsierte Denise,;"Tim amüsierte Denise, die sich in der Küche um die Arbeit kümmerte, mit einem kleinen Geschenk.
„Ich habe"
;Tim;Denise;False;stim-exp;ängstigte;Tim ängstigte Denise,;"Tim ängstigte Denise, als er sie sah.
„Ich bin nicht so, wie du es dir vorgestellt hast“, sagte er. „Ich bin"
;Tim;Denise;False;stim-exp;begeisterte;Tim begeisterte Denise,;Tim begeisterte Denise, als er sie fragte, ob sie mit ihm zusammen sein wolle. „Ja, das ist es“, sagte sie.
;Tim;Denise;False;stim-exp;bezauberte;Tim bezauberte Denise,;Tim bezauberte Denise, als sie ihn fragte, ob er sie heiraten wolle. „Ja, ich bin sehr glücklich“, sagte
;Tim;Denise;False;stim-exp;entzückte;Tim entzückte Denise,;"Tim entzückte Denise, als sie ihn fragte, ob er sie liebe.
„Ja, ich liebe dich“, sagte er.
"
;Tim;Denise;False;stim-exp;erschreckte;Tim erschreckte Denise,;"Tim erschreckte Denise, dass er nicht mehr in der Lage war, die Worte zu verstehen, die sie ihm gesagt hatte.
„Ich"
;Tim;Denise;False;stim-exp;erschütterte;Tim erschütterte Denise,;Tim erschütterte Denise, als sie ihn fragte, ob er sie nicht liebte. „Ich liebe dich“, sagte er. „Ich
;Tim;Denise;False;stim-exp;erstaunte;Tim erstaunte Denise,;"Tim erstaunte Denise, als er sie sah.
„Ich habe sie nicht gesehen“, sagte er. „Ich habe sie nicht gesehen.“
„"
;Tim;Denise;False;stim-exp;faszinierte;Tim faszinierte Denise,;Tim faszinierte Denise, die sich in den letzten Jahren immer mehr von ihrem Mann getrennt hatte. Sie hatte sich in ihn verliebt, als sie
;Tim;Denise;False;stim-exp;irritierte;Tim irritierte Denise,;"Tim irritierte Denise, als sie ihn fragte, ob er nicht mit ihr zusammen sein wollte.
„Ich bin nicht so der Typ, der"
;Tim;Denise;False;stim-exp;schockierte;Tim schockierte Denise,;Tim schockierte Denise, als sie ihn fragte, ob er nicht mit ihr zusammen sein wolle. „Ich bin nicht so, wie du es
;Tim;Denise;False;stim-exp;störte;Tim störte Denise,;"Tim störte Denise, dass sie sich nicht mehr an die Regeln hielt.
„Ich habe mich nicht mehr an die Regeln gehalten“, sagte sie."
;Tim;Denise;False;stim-exp;überraschte;Tim überraschte Denise,;Tim überraschte Denise, die ihn mit einem Kuss begrüßte. „Ich bin so froh, dass du da bist“, sagte er
;Tim;Denise;False;stim-exp;verwirrte;Tim verwirrte Denise,;Tim verwirrte Denise, die sich in der Nähe des Hauses aufhielt, mit dem Gedanken, dass sie sich in der Nähe des Hauses aufh
;Tim;Denise;False;exp-stim;bewunderte;Tim bewunderte Denise,;Tim bewunderte Denise, die sich mit ihrem Mann und ihren beiden Kindern in der Wohnung aufhielt. „Ich habe mich sehr gefreut,
;Tim;Denise;False;exp-stim;fürchtete;Tim fürchtete Denise,;"Tim fürchtete Denise, dass sie sich von ihm trennen könnte.
„Ich habe mich schon immer für ihn interessiert“, sagte sie. „"
;Tim;Denise;False;exp-stim;sorgte sich um;Tim sorgte sich um Denise,;"Tim sorgte sich um Denise, der Tochter des Ehepaares.
„Ich habe mich sehr gefreut, dass sie sich so gut um mich gek"
;Tim;Denise;False;exp-stim;verachtete;Tim verachtete Denise,;"Tim verachtete Denise, und er verachtete sie.
Und er verachtete sie.
Und er verachtete sie.
Und"
;Tim;Denise;False;exp-stim;vertraute;Tim vertraute Denise,;"Tim vertraute Denise, dass er sie liebte.
„Ich habe mich gefreut, dass du mich gefunden hast“, sagte er."
;Tim;Denise;False;exp-stim;achtete;Tim achtete Denise,;Tim achtete Denise, als er sie fragte, ob sie mit ihm zusammen sein wollte. „Ja, ich will mit dir zusammen sein“, sagte
;Tim;Denise;False;exp-stim;bedauerte;Tim bedauerte Denise,;"Tim bedauerte Denise, dass sie sich nicht mehr mit ihr unterhalten konnte.
„Ich habe mich sehr gefreut, dass Sie sich wieder"
;Tim;Denise;False;exp-stim;bemitleidete;Tim bemitleidete Denise,;Tim bemitleidete Denise, als sie ihn in der Küche sah. „Ich habe ihn nicht gesehen“, sagte sie. „Ich habe ihn nicht gesehen
;Tim;Denise;False;exp-stim;ekelte sich vor;Tim ekelte sich vor Denise,;"Tim ekelte sich vor Denise, als er sie fragte, ob sie mit ihm zusammen sein wolle.
„Ja, ich bin mit ihr zusammen“,"
;Tim;Denise;False;exp-stim;hasste;Tim hasste Denise,;"Tim hasste Denise, als sie ihn in der Schule sah.
„Ich habe ihn nie geliebt“, sagte sie. „Ich habe ihn"
;Tim;Denise;False;exp-stim;liebte;Tim liebte Denise,;"Tim liebte Denise, ich liebe sie.
Ich liebe sie, weil sie so lieb ist.
Ich liebe sie, weil"
;Tim;Denise;False;exp-stim;misstraute;Tim misstraute Denise,;Tim misstraute Denise, aber sie war sehr nett und hilfsbereit. Das Haus ist sehr schön und sauber. Wir haben uns sehr wohl
;Tim;Denise;False;exp-stim;mochte;Tim mochte Denise,;Tim mochte Denise, die mich sehr nett und hilfsbereit empfangen hat. Die Wohnung ist sehr schön und sauber. Die Lage ist
;Tim;Denise;False;exp-stim;respektierte;Tim respektierte Denise,;"Tim respektierte Denise, die ihn mit einem Lächeln anlächelte.
„Ich habe dich lieb, Denise. Ich habe dich"
;Tim;Denise;False;exp-stim;schätzte;Tim schätzte Denise,;Tim schätzte Denise, wie sehr er sie liebte, und sagte ihr, dass er sie liebte, weil sie ihn liebte
;Tim;Denise;False;exp-stim;verabscheute;Tim verabscheute Denise,;Tim verabscheute Denise, doch als sie ihn fragte, ob er sie liebe, antwortete er: „Ja, liebe Denise
;Tim;Denise;False;exp-stim;verehrte;Tim verehrte Denise,;"Tim verehrte Denise, liebe Denise,
ich habe mich sehr gefreut, dass Du Dich für meine Arbeit interessierst."
;Tim;Denise;False;exp-stim;vergötterte;Tim vergötterte Denise,;"Tim vergötterte Denise, und er vergötterte sie.
Und er vergötterte sie.
Und er vergötterte sie.
Und"
;Tim;Denise;False;exp-stim;vermisste;Tim vermisste Denise,;"Tim vermisste Denise, und ich vermisste sie so sehr, dass ich sie nie wieder gesehen habe.
Ich habe mich immer gefragt,"
;Sascha;Luisa;False;stim-exp;beeindruckte;Sascha beeindruckte Luisa,;Sascha beeindruckte Luisa, als er sie fragte, ob sie mit ihm zusammen sein wolle. „Ja, das ist das Richtige für mich
