con;np1;np2;female;cat;verb;prompt;continuation
weil;Robert;Franziska;False;stim-exp;ängstigte;Robert ängstigte Franziska, weil;"Robert ängstigte Franziska, weil sie sich nicht mehr an die Regeln hielt.
Sie war sich sicher, dass sie sich"
weil;Robert;Franziska;False;stim-exp;begeisterte;Robert begeisterte Franziska, weil;"Robert begeisterte Franziska, weil sie sich mit ihrer neuen Aufgabe sehr wohlgefühlt hat.
„Ich habe mich sehr"
weil;Robert;Franziska;False;stim-exp;bezauberte;Robert bezauberte Franziska, weil;"Robert bezauberte Franziska, weil er sie nicht nur als seine Geliebte, sondern auch als seine Geliebte betrachtete.
Franziska"
weil;Robert;Franziska;False;stim-exp;entzückte;Robert entzückte Franziska, weil;Robert entzückte Franziska, weil sie sich mit dem Gedanken anfreunden konnte, dass sie sich mit dem Gedanken anfreunden kann
weil;Robert;Franziska;False;stim-exp;erschreckte;Robert erschreckte Franziska, weil;"Robert erschreckte Franziska, weil er sie mit einem Mann betrogen hatte.
Er hatte sie mit einem anderen Mann betrogen,"
weil;Robert;Franziska;False;stim-exp;erschütterte;Robert erschütterte Franziska, weil;"Robert erschütterte Franziska, weil er sie mit einem Messer bedroht hatte.
Die Polizei nahm den Mann fest.
Die"
weil;Robert;Franziska;False;stim-exp;erstaunte;Robert erstaunte Franziska, weil;"Robert erstaunte Franziska, weil sie sich nicht nur für die Kinder, sondern auch für die Eltern einsetzte.
„Ich"
weil;Robert;Franziska;False;stim-exp;faszinierte;Robert faszinierte Franziska, weil;"Robert faszinierte Franziska, weil sie sich mit ihrer neuen Aufgabe sehr wohl fühlte.
„Ich habe mich sehr gut einge"
weil;Robert;Franziska;False;stim-exp;irritierte;Robert irritierte Franziska, weil;"Robert irritierte Franziska, weil sie sich nicht mehr an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen"
weil;Robert;Franziska;False;stim-exp;schockierte;Robert schockierte Franziska, weil;"Robert schockierte Franziska, weil er sie mit einem Messer bedroht hatte.
Die Polizei nahm den Mann fest.
Die"
weil;Robert;Franziska;False;stim-exp;störte;Robert störte Franziska, weil;"Robert störte Franziska, weil er sie nicht nur mit dem Auto, sondern auch mit dem Fahrrad zur Schule fuhr.
"
weil;Robert;Franziska;False;stim-exp;überraschte;Robert überraschte Franziska, weil;"Robert überraschte Franziska, weil sie sich von ihrem Mann scheiden lassen wollte.
Sie war sich sicher, dass sie sich"
weil;Robert;Franziska;False;stim-exp;verwirrte;Robert verwirrte Franziska, weil;"Robert verwirrte Franziska, weil sie sich nicht mehr an die Zeit vor der Geburt erinnern konnte.
Sie hatte sich in"
weil;Robert;Franziska;False;exp-stim;bewunderte;Robert bewunderte Franziska, weil;"Robert bewunderte Franziska, weil sie eine Frau war, die sich nicht scheute, sich zu schämen.
Sie"
weil;Robert;Franziska;False;exp-stim;fürchtete;Robert fürchtete Franziska, weil;"Robert fürchtete Franziska, weil er sie als ""unehrlich"" und ""unehrlich"" empfand.
"
weil;Robert;Franziska;False;exp-stim;sorgte sich um;Robert sorgte sich um Franziska, weil;"Robert sorgte sich um Franziska, weil sie nicht mehr in der Lage war, die Wohnung zu verlassen.
Sie wurde von ihrem"
weil;Robert;Franziska;False;exp-stim;verachtete;Robert verachtete Franziska, weil;"Robert verachtete Franziska, weil sie sich nicht von ihm trennen wollte.
Franziska war eine sehr empfindsame Frau"
weil;Robert;Franziska;False;exp-stim;vertraute;Robert vertraute Franziska, weil;"Robert vertraute Franziska, weil es ihr wichtig war, dass sie sich in der Gruppe wohlfühlt.
„Ich habe"
weil;Robert;Franziska;False;exp-stim;achtete;Robert achtete Franziska, weil;"Robert achtete Franziska, weil sie sich nicht nur für die Schule, sondern auch für die Familie entschied.
„Ich"
weil;Robert;Franziska;False;exp-stim;bedauerte;Robert bedauerte Franziska, weil;"Robert bedauerte Franziska, weil sie sich nicht mehr an die Regeln gehalten habe.
""Ich habe mich nicht mehr an"
weil;Robert;Franziska;False;exp-stim;bemitleidete;Robert bemitleidete Franziska, weil;Robert bemitleidete Franziska, weil er sie mit einem Manne verwechselte, der sie mit einem Manne verwechselte,
weil;Robert;Franziska;False;exp-stim;ekelte sich vor;Robert ekelte sich vor Franziska, weil;"Robert ekelte sich vor Franziska, weil sie nicht wusste, dass sie sich in den Kopf gesetzt hatte, sich zu töten.
"
weil;Robert;Franziska;False;exp-stim;hasste;Robert hasste Franziska, weil;"Robert hasste Franziska, weil er ihr die Liebe verweigerte.
Franziska war eine sehr empfindsame Frau, die"
weil;Robert;Franziska;False;exp-stim;liebte;Robert liebte Franziska, weil;"Robert liebte Franziska, weil sie sie liebte.
Sie liebte ihn, weil sie ihn liebte.
Sie liebte ihn"
weil;Robert;Franziska;False;exp-stim;misstraute;Robert misstraute Franziska, weil;"Robert misstraute Franziska, weil sie sich nicht mehr an die Regeln hielt.
Sie war sich sicher, dass sie sich"
weil;Robert;Franziska;False;exp-stim;mochte;Robert mochte Franziska, weil;"Robert mochte Franziska, weil sie eine sehr gute Freundin ist.
Sie hat sich sehr gut eingelebt.
Sie"
weil;Robert;Franziska;False;exp-stim;respektierte;Robert respektierte Franziska, weil;"Robert respektierte Franziska, weil sie in der Lage war, sich in die Welt der Menschen hineinzuversetzen.
"
weil;Robert;Franziska;False;exp-stim;schätzte;Robert schätzte Franziska, weil;"Robert schätzte Franziska, weil sie die erste war, die in der Lage war, sich zu bewegen.
Sie war"
weil;Robert;Franziska;False;exp-stim;verabscheute;Robert verabscheute Franziska, weil;"Robert verabscheute Franziska, weil er sie als „unmoralisch“ und „unmoralisch“ empfand.
"
weil;Robert;Franziska;False;exp-stim;verehrte;Robert verehrte Franziska, weil;"Robert verehrte Franziska, weil er ihr den Namen ""Franziska"" gab.
Franziska war eine Tochter des Grafen"
weil;Robert;Franziska;False;exp-stim;vergötterte;Robert vergötterte Franziska, weil;"Robert vergötterte Franziska, weil sie sich in der Welt der Männer und der Frauen gut auskannte.
Sie war"
weil;Robert;Franziska;False;exp-stim;vermisste;Robert vermisste Franziska, weil;Robert vermisste Franziska, weil sie sich nicht mehr an die Zeit erinnern konnte, in der sie mit ihrem Vater in der
weil;Marco;Carolin;False;stim-exp;beeindruckte;Marco beeindruckte Carolin, weil;"Marco beeindruckte Carolin, weil sie sich in der Lage fühlte, sich in die Situation der anderen zu versetzen.
Sie"
weil;Marco;Carolin;False;stim-exp;enttäuschte;Marco enttäuschte Carolin, weil;"Marco enttäuschte Carolin, weil sie in der ersten Runde gegen die Russin Anastasia Pavlova verlor.
Die"
weil;Marco;Carolin;False;stim-exp;inspirierte;Marco inspirierte Carolin, weil;"Marco inspirierte Carolin, weil sie sich mit ihrem Mann und ihren beiden Kindern in der Nähe von Berlin aufhielt.
"
weil;Marco;Carolin;False;stim-exp;langweilte;Marco langweilte Carolin, weil;"Marco langweilte Carolin, weil sie nicht wusste, wie sie sich verhalten sollte.
Sie war sich sicher, dass sie"
weil;Marco;Carolin;False;stim-exp;verblüffte;Marco verblüffte Carolin, weil;"Marco verblüffte Carolin, weil er sich so sehr für sie interessierte.
Sie war so begeistert von ihr, dass sie"
weil;Marco;Carolin;False;stim-exp;amüsierte;Marco amüsierte Carolin, weil;"Marco amüsierte Carolin, weil er ihr die Handtasche weggenommen hatte.
Die Polizei sucht nun nach dem Mann."
weil;Marco;Carolin;False;stim-exp;ängstigte;Marco ängstigte Carolin, weil;"Marco ängstigte Carolin, weil sie sich nicht mehr an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen"
weil;Marco;Carolin;False;stim-exp;begeisterte;Marco begeisterte Carolin, weil;"Marco begeisterte Carolin, weil er sie nicht nur als seine Freundin, sondern auch als seine beste Freundin ansah.
"
weil;Marco;Carolin;False;stim-exp;bezauberte;Marco bezauberte Carolin, weil;"Marco bezauberte Carolin, weil er sie nicht nur als seine Frau, sondern auch als seine Tochter ansah.
Sie"
weil;Marco;Carolin;False;stim-exp;entzückte;Marco entzückte Carolin, weil;"Marco entzückte Carolin, weil er ihr den Weg zu den Olympischen Spielen in Rio de Janeiro geebnet hat.
"
weil;Marco;Carolin;False;stim-exp;erschreckte;Marco erschreckte Carolin, weil;"Marco erschreckte Carolin, weil er sie mit einem Messer bedroht hatte.
Die Polizei nahm den Mann fest.
Die"
weil;Marco;Carolin;False;stim-exp;erschütterte;Marco erschütterte Carolin, weil;"Marco erschütterte Carolin, weil er ihr die Handtasche weggenommen hatte.
Die Polizei sucht nun nach dem Mann."
weil;Marco;Carolin;False;stim-exp;erstaunte;Marco erstaunte Carolin, weil;Marco erstaunte Carolin, weil sie sich nicht nur für die Musik interessiert, sondern auch für die Menschen, die sie umgeben
weil;Marco;Carolin;False;stim-exp;faszinierte;Marco faszinierte Carolin, weil;"Marco faszinierte Carolin, weil sie sich in der Gruppe so gut verstanden hat.
Sie hat sich sehr gut eingelebt"
weil;Marco;Carolin;False;stim-exp;irritierte;Marco irritierte Carolin, weil;"Marco irritierte Carolin, weil sie sich nicht an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen."
weil;Marco;Carolin;False;stim-exp;schockierte;Marco schockierte Carolin, weil;"Marco schockierte Carolin, weil er ihr die Handtasche weggenommen hatte.
Die Polizei sucht nun nach dem Mann."
weil;Marco;Carolin;False;stim-exp;störte;Marco störte Carolin, weil;"Marco störte Carolin, weil sie sich nicht an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen."
weil;Marco;Carolin;False;stim-exp;überraschte;Marco überraschte Carolin, weil;"Marco überraschte Carolin, weil sie sich in der letzten Saison nicht so gut geschlagen hat.
Sie hat sich in der"
weil;Marco;Carolin;False;stim-exp;verwirrte;Marco verwirrte Carolin, weil;"Marco verwirrte Carolin, weil sie sich nicht an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen."
weil;Marco;Carolin;False;exp-stim;bewunderte;Marco bewunderte Carolin, weil;"Marco bewunderte Carolin, weil sie sich so gut in ihn hineinversetzen konnte.
Sie war eine sehr gute Schülerin"
weil;Marco;Carolin;False;exp-stim;fürchtete;Marco fürchtete Carolin, weil;"Marco fürchtete Carolin, weil sie sich nicht mehr an die Regeln hielt.
Sie war nicht mehr in der Lage,"
weil;Marco;Carolin;False;exp-stim;sorgte sich um;Marco sorgte sich um Carolin, weil;"Marco sorgte sich um Carolin, weil sie sich nicht mehr an die Regeln hielt.
Die beiden waren sich einig, dass sie"
weil;Marco;Carolin;False;exp-stim;verachtete;Marco verachtete Carolin, weil;"Marco verachtete Carolin, weil sie sich in ihn verliebt hatte.
Als Carolin sich in ihn verliebt hatte, war"
weil;Marco;Carolin;False;exp-stim;vertraute;Marco vertraute Carolin, weil;"Marco vertraute Carolin, weil sie sich in der letzten Saison nicht so gut geschlagen hat.
Sie hat sich aber in"
weil;Marco;Carolin;False;exp-stim;achtete;Marco achtete Carolin, weil;"Marco achtete Carolin, weil sie die erste Frau in der Geschichte der deutschen Frauenfußball-Nationalmannschaft ist.
""Ich"
weil;Marco;Carolin;False;exp-stim;bedauerte;Marco bedauerte Carolin, weil;"Marco bedauerte Carolin, weil sie sich nicht an die Regeln gehalten habe.
""Ich habe mich nicht an die Regeln"
weil;Marco;Carolin;False;exp-stim;bemitleidete;Marco bemitleidete Carolin, weil;"Marco bemitleidete Carolin, weil sie sich nicht mehr an die Regeln hielt.
Sie wurde von der Polizei festgenommen und in"
weil;Marco;Carolin;False;exp-stim;ekelte sich vor;Marco ekelte sich vor Carolin, weil;"Marco ekelte sich vor Carolin, weil sie nicht wusste, wie sie sich verhalten sollte.
Sie war sich nicht sicher, ob"
weil;Marco;Carolin;False;exp-stim;hasste;Marco hasste Carolin, weil;"Marco hasste Carolin, weil sie sich in ihn verliebt hatte.
Sie war sich sicher, dass sie ihn nicht heiraten"
weil;Marco;Carolin;False;exp-stim;liebte;Marco liebte Carolin, weil;"Marco liebte Carolin, weil er sie sehr liebte.
Er liebte sie, weil er sie liebte.
Er liebte"
weil;Marco;Carolin;False;exp-stim;misstraute;Marco misstraute Carolin, weil;"Marco misstraute Carolin, weil sie sich nicht mehr an die Regeln hielt.
Sie war sich sicher, dass sie sich"
weil;Marco;Carolin;False;exp-stim;mochte;Marco mochte Carolin, weil;"Marco mochte Carolin, weil sie sich so gut in sie hineinversetzen konnte.
Sie war eine sehr gute Schülerin"
weil;Marco;Carolin;False;exp-stim;respektierte;Marco respektierte Carolin, weil;"Marco respektierte Carolin, weil sie sich in der Vergangenheit immer wieder für die Belange der Kinder eingesetzt hatte.
Die beiden"
weil;Marco;Carolin;False;exp-stim;schätzte;Marco schätzte Carolin, weil;"Marco schätzte Carolin, weil sie sich so gut in sie hineinversetzen konnte.
Sie war sehr nett und hat"
weil;Marco;Carolin;False;exp-stim;verabscheute;Marco verabscheute Carolin, weil;"Marco verabscheute Carolin, weil sie sich in ihn verliebt hatte.
Als sie ihn verließ, war er tot.
"
weil;Marco;Carolin;False;exp-stim;verehrte;Marco verehrte Carolin, weil;"Marco verehrte Carolin, weil sie sich in ihn verliebt hatte.
Sie war eine sehr gute Schülerin, die sich in"
weil;Marco;Carolin;False;exp-stim;vergötterte;Marco vergötterte Carolin, weil;"Marco vergötterte Carolin, weil er sie so liebte.
Er liebte sie, weil er sie liebte.
Er liebte"
weil;Marco;Carolin;False;exp-stim;vermisste;Marco vermisste Carolin, weil;"Marco vermisste Carolin, weil er ihr die Handtasche weggenommen hatte.
Die Polizei sucht nun nach dem Mann."
weil;Felix;Jacqueline;False;stim-exp;beeindruckte;Felix beeindruckte Jacqueline, weil;Felix beeindruckte Jacqueline, weil sie sich in der Lage fühlte, sich in die Welt der Menschen hineinzuversetzen.
weil;Felix;Jacqueline;False;stim-exp;enttäuschte;Felix enttäuschte Jacqueline, weil;"Felix enttäuschte Jacqueline, weil sie nicht wusste, wie sie sich verhalten sollte.
Sie war nicht in der Lage,"
weil;Felix;Jacqueline;False;stim-exp;inspirierte;Felix inspirierte Jacqueline, weil;"Felix inspirierte Jacqueline, weil sie sich in der Musik von John Lennon und Paul McCartney wiederfand.
Sie"
weil;Felix;Jacqueline;False;stim-exp;langweilte;Felix langweilte Jacqueline, weil;"Felix langweilte Jacqueline, weil sie nicht wusste, was sie tun sollte.
Sie hatte keine Ahnung, was sie tun"
weil;Felix;Jacqueline;False;stim-exp;verblüffte;Felix verblüffte Jacqueline, weil;"Felix verblüffte Jacqueline, weil sie sich in der Schule nicht so gut benahm wie ihre Mitschüler.
Sie war eine"
weil;Felix;Jacqueline;False;stim-exp;amüsierte;Felix amüsierte Jacqueline, weil;"Felix amüsierte Jacqueline, weil sie sich von ihm nicht mehr trennen wollte.
Sie war sich sicher, dass sie ihn"
weil;Felix;Jacqueline;False;stim-exp;ängstigte;Felix ängstigte Jacqueline, weil;"Felix ängstigte Jacqueline, weil sie nicht wusste, dass sie schwanger war.
Jacqueline war nicht die einzige,"
weil;Felix;Jacqueline;False;stim-exp;begeisterte;Felix begeisterte Jacqueline, weil;"Felix begeisterte Jacqueline, weil er sie nicht nur als seine Tochter, sondern auch als seine Frau betrachtete.
Sie war"
weil;Felix;Jacqueline;False;stim-exp;bezauberte;Felix bezauberte Jacqueline, weil;"Felix bezauberte Jacqueline, weil sie so schön war.
Sie war so schön, weil sie so schön war.
"
weil;Felix;Jacqueline;False;stim-exp;entzückte;Felix entzückte Jacqueline, weil;Felix entzückte Jacqueline, weil sie die ganze Zeit über die ganze Zeit über die ganze Zeit über die ganze Zeit über die
weil;Felix;Jacqueline;False;stim-exp;erschreckte;Felix erschreckte Jacqueline, weil;Felix erschreckte Jacqueline, weil sie sich nicht mehr an die Zeit erinnern konnte, als sie noch in der Schule war.
weil;Felix;Jacqueline;False;stim-exp;erschütterte;Felix erschütterte Jacqueline, weil;"Felix erschütterte Jacqueline, weil sie nicht mehr wusste, was sie tun sollte.
Sie war nicht mehr in der Lage"
weil;Felix;Jacqueline;False;stim-exp;erstaunte;Felix erstaunte Jacqueline, weil;Felix erstaunte Jacqueline, weil sie sich nicht vorstellen konnte, dass sie sich in einem solchen Fall an einen Anwalt wenden würde
weil;Felix;Jacqueline;False;stim-exp;faszinierte;Felix faszinierte Jacqueline, weil;"Felix faszinierte Jacqueline, weil er ihr die Welt der Musik näher brachte.
Sie war begeistert von der Musik und der"
weil;Felix;Jacqueline;False;stim-exp;irritierte;Felix irritierte Jacqueline, weil;"Felix irritierte Jacqueline, weil sie sich nicht mehr an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen"
weil;Felix;Jacqueline;False;stim-exp;schockierte;Felix schockierte Jacqueline, weil;"Felix schockierte Jacqueline, weil er sie mit einem Messer bedroht hatte.
Die Polizei nahm den Mann fest.
Der"
weil;Felix;Jacqueline;False;stim-exp;störte;Felix störte Jacqueline, weil;"Felix störte Jacqueline, weil sie nicht mehr wusste, was sie tun sollte.
Sie war sich nicht sicher, ob"
weil;Felix;Jacqueline;False;stim-exp;überraschte;Felix überraschte Jacqueline, weil;Felix überraschte Jacqueline, weil sie die ganze Zeit über die ganze Zeit über die ganze Zeit über die ganze Zeit über die
weil;Felix;Jacqueline;False;stim-exp;verwirrte;Felix verwirrte Jacqueline, weil;Felix verwirrte Jacqueline, weil sie sich nicht mehr an die Zeit erinnern konnte, als sie noch mit ihrem Vater zusammenlebte
weil;Felix;Jacqueline;False;exp-stim;bewunderte;Felix bewunderte Jacqueline, weil;"Felix bewunderte Jacqueline, weil sie sich in ihn verliebte.
Sie war eine sehr gute Freundin, die er liebte"
weil;Felix;Jacqueline;False;exp-stim;fürchtete;Felix fürchtete Jacqueline, weil;"Felix fürchtete Jacqueline, weil sie sich in der Vergangenheit mit dem Gedanken an eine Schwangerschaft angefreundet hatte.
Sie"
weil;Felix;Jacqueline;False;exp-stim;sorgte sich um;Felix sorgte sich um Jacqueline, weil;"Felix sorgte sich um Jacqueline, weil sie nicht mehr in der Lage war, die Wohnung zu verlassen.
Die Polizei nahm die"
weil;Felix;Jacqueline;False;exp-stim;verachtete;Felix verachtete Jacqueline, weil;"Felix verachtete Jacqueline, weil er ihr die Liebe verweigerte.
Jacqueline war die Tochter von Jacqueline und"
weil;Felix;Jacqueline;False;exp-stim;vertraute;Felix vertraute Jacqueline, weil;"Felix vertraute Jacqueline, weil sie sich nicht mehr um sie kümmern konnte.
Sie war so verzweifelt, dass sie sich"
weil;Felix;Jacqueline;False;exp-stim;achtete;Felix achtete Jacqueline, weil;"Felix achtete Jacqueline, weil sie nicht wusste, dass sie schwanger war.
Jacqueline war nicht die einzige,"
weil;Felix;Jacqueline;False;exp-stim;bedauerte;Felix bedauerte Jacqueline, weil;"Felix bedauerte Jacqueline, weil sie nicht mehr in der Lage sei, die Schule zu besuchen.
Sie habe sich in"
weil;Felix;Jacqueline;False;exp-stim;bemitleidete;Felix bemitleidete Jacqueline, weil;Felix bemitleidete Jacqueline, weil sie sich nicht mehr an die Zeit erinnern kann, als sie noch mit ihrem Vater zusammenlebte
weil;Felix;Jacqueline;False;exp-stim;ekelte sich vor;Felix ekelte sich vor Jacqueline, weil;"Felix ekelte sich vor Jacqueline, weil sie nicht mehr wusste, was sie tun sollte.
Sie war so verzweifelt, dass sie"
weil;Felix;Jacqueline;False;exp-stim;hasste;Felix hasste Jacqueline, weil;"Felix hasste Jacqueline, weil sie sich nicht von ihm trennen wollte.
Sie war sich sicher, dass sie ihn nicht"
weil;Felix;Jacqueline;False;exp-stim;liebte;Felix liebte Jacqueline, weil;"Felix liebte Jacqueline, weil sie sie liebte.
Sie liebte sie, weil sie sie liebte.
Sie liebte sie"
weil;Felix;Jacqueline;False;exp-stim;misstraute;Felix misstraute Jacqueline, weil;"Felix misstraute Jacqueline, weil sie nicht wusste, was sie tun sollte.
Sie war sich nicht sicher, ob sie"
weil;Felix;Jacqueline;False;exp-stim;mochte;Felix mochte Jacqueline, weil;"Felix mochte Jacqueline, weil er sie nicht mochte.
Sie mochte ihn, weil er sie liebte.
Sie mochte"
weil;Felix;Jacqueline;False;exp-stim;respektierte;Felix respektierte Jacqueline, weil;"Felix respektierte Jacqueline, weil sie die Frau des Königs war.
Sie war die Tochter des Königs und der Königin von"
weil;Felix;Jacqueline;False;exp-stim;schätzte;Felix schätzte Jacqueline, weil;"Felix schätzte Jacqueline, weil sie sich in der Schule gut benahm.
Sie war sehr nett und hilfsbereit."
weil;Felix;Jacqueline;False;exp-stim;verabscheute;Felix verabscheute Jacqueline, weil;"Felix verabscheute Jacqueline, weil sie sie als „unmoralisch“ und „unmoralisch“ empfand.
"
weil;Felix;Jacqueline;False;exp-stim;verehrte;Felix verehrte Jacqueline, weil;"Felix verehrte Jacqueline, weil sie die Tochter des Königs war.
Jacqueline war die Tochter des Königs und der"
weil;Felix;Jacqueline;False;exp-stim;vergötterte;Felix vergötterte Jacqueline, weil;"Felix vergötterte Jacqueline, weil sie die Liebe ihres Lebens gefunden hatte.
Sie war eine der ersten Frauen, die sich"
weil;Felix;Jacqueline;False;exp-stim;vermisste;Felix vermisste Jacqueline, weil;Felix vermisste Jacqueline, weil sie sich nicht mehr an die Zeit erinnern konnte, als sie noch mit ihrem Vater in der
weil;Johannes;Isabelle;False;stim-exp;beeindruckte;Johannes beeindruckte Isabelle, weil;"Johannes beeindruckte Isabelle, weil er sie nicht nur als Frau, sondern auch als Frau mit einem Manne verstand.
"
weil;Johannes;Isabelle;False;stim-exp;enttäuschte;Johannes enttäuschte Isabelle, weil;"Johannes enttäuschte Isabelle, weil sie nicht wusste, dass sie schwanger war.
Sie war nicht in der Lage, die"
weil;Johannes;Isabelle;False;stim-exp;inspirierte;Johannes inspirierte Isabelle, weil;Johannes inspirierte Isabelle, weil sie die Liebe Gottes zu den Menschen und die Liebe zu den Tieren in sich spürte.
weil;Johannes;Isabelle;False;stim-exp;langweilte;Johannes langweilte Isabelle, weil;"Johannes langweilte Isabelle, weil sie sich nicht mehr mit dem Thema auseinandersetzen wollte.
Sie war sich sicher, dass sie"
weil;Johannes;Isabelle;False;stim-exp;verblüffte;Johannes verblüffte Isabelle, weil;Johannes verblüffte Isabelle, weil sie sich nicht nur mit der Frage nach dem Sinn des Lebens beschäftigt, sondern auch mit der
weil;Johannes;Isabelle;False;stim-exp;amüsierte;Johannes amüsierte Isabelle, weil;Johannes amüsierte Isabelle, weil sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass
weil;Johannes;Isabelle;False;stim-exp;ängstigte;Johannes ängstigte Isabelle, weil;"Johannes ängstigte Isabelle, weil sie nicht mehr wusste, was sie tun sollte.
Sie war sich nicht sicher, ob"
weil;Johannes;Isabelle;False;stim-exp;begeisterte;Johannes begeisterte Isabelle, weil;"Johannes begeisterte Isabelle, weil er ihr die Liebe zu Jesus Christus und die Liebe zu Gott näher brachte.
Er war"
weil;Johannes;Isabelle;False;stim-exp;bezauberte;Johannes bezauberte Isabelle, weil;"Johannes bezauberte Isabelle, weil sie sich in ihn verliebte.
Sie war eine der ersten Frauen, die sich in"
weil;Johannes;Isabelle;False;stim-exp;entzückte;Johannes entzückte Isabelle, weil;Johannes entzückte Isabelle, weil er sie mit einem Manne, der ihr sehr ähnlich war, verheirathete.
weil;Johannes;Isabelle;False;stim-exp;erschreckte;Johannes erschreckte Isabelle, weil;Johannes erschreckte Isabelle, weil er ihr vorwarf, sie habe sich in einen Mann verliebt, der sie nicht liebt.
weil;Johannes;Isabelle;False;stim-exp;erschütterte;Johannes erschütterte Isabelle, weil;"Johannes erschütterte Isabelle, weil sie sich von ihrem Mann getrennt hatte.
Sie war schwanger, als sie sich von ihm"
weil;Johannes;Isabelle;False;stim-exp;erstaunte;Johannes erstaunte Isabelle, weil;"Johannes erstaunte Isabelle, weil er sie mit einem Manne, der ihr sehr ähnlich war, verheiratet hatte.
Sie"
weil;Johannes;Isabelle;False;stim-exp;faszinierte;Johannes faszinierte Isabelle, weil;"Johannes faszinierte Isabelle, weil sie sich in der Kunst der Malerei auskannte.
Sie war eine der ersten Frauen"
weil;Johannes;Isabelle;False;stim-exp;irritierte;Johannes irritierte Isabelle, weil;"Johannes irritierte Isabelle, weil sie sich nicht mehr an die Regeln hielt.
Sie wurde von der Polizei in Gewahrsam genommen"
weil;Johannes;Isabelle;False;stim-exp;schockierte;Johannes schockierte Isabelle, weil;"Johannes schockierte Isabelle, weil sie nicht wusste, dass sie schwanger war.
Sie war sich sicher, dass sie schwanger"
weil;Johannes;Isabelle;False;stim-exp;störte;Johannes störte Isabelle, weil;"Johannes störte Isabelle, weil sie sich nicht an die Regeln hielt.
Sie wurde von der Polizei festgenommen und in die"
weil;Johannes;Isabelle;False;stim-exp;überraschte;Johannes überraschte Isabelle, weil;"Johannes überraschte Isabelle, weil sie nicht wusste, dass sie schwanger war.
Sie hatte keine Ahnung, dass sie schwanger"
weil;Johannes;Isabelle;False;stim-exp;verwirrte;Johannes verwirrte Isabelle, weil;"Johannes verwirrte Isabelle, weil sie sich nicht mehr an die Zeit erinnern konnte, als sie noch lebte.
Sie hatte"
weil;Johannes;Isabelle;False;exp-stim;bewunderte;Johannes bewunderte Isabelle, weil;"Johannes bewunderte Isabelle, weil sie in der Lage war, sich in die Welt der Menschen hineinzuversetzen.
"
weil;Johannes;Isabelle;False;exp-stim;fürchtete;Johannes fürchtete Isabelle, weil;"Johannes fürchtete Isabelle, weil sie sich nicht mehr um sie kümmern konnte.
Sie war eine sehr empfindsame Frau"
weil;Johannes;Isabelle;False;exp-stim;sorgte sich um;Johannes sorgte sich um Isabelle, weil;"Johannes sorgte sich um Isabelle, weil sie nicht mehr in der Lage war, die Wohnung zu verlassen.
Sie wurde von der"
weil;Johannes;Isabelle;False;exp-stim;verachtete;Johannes verachtete Isabelle, weil;Johannes verachtete Isabelle, weil er sie für eine Hexe hielt, und verachtete sie, weil er sie für eine Hexe
weil;Johannes;Isabelle;False;exp-stim;vertraute;Johannes vertraute Isabelle, weil;"Johannes vertraute Isabelle, weil sie sich nicht mehr um sie kümmern konnte.
Sie war eine sehr empfindsame Frau"
weil;Johannes;Isabelle;False;exp-stim;achtete;Johannes achtete Isabelle, weil;"Johannes achtete Isabelle, weil sie die Tochter des Königs war.
Sie war die Tochter des Königs und der Königin von"
weil;Johannes;Isabelle;False;exp-stim;bedauerte;Johannes bedauerte Isabelle, weil;"Johannes bedauerte Isabelle, weil sie sich nicht mehr an die Regeln gehalten habe.
""Ich habe mich nicht mehr an"
weil;Johannes;Isabelle;False;exp-stim;bemitleidete;Johannes bemitleidete Isabelle, weil;"Johannes bemitleidete Isabelle, weil er ihr die Liebe zu einem Jungen vorenthielt.
Die beiden verliebten sich ineinander"
weil;Johannes;Isabelle;False;exp-stim;ekelte sich vor;Johannes ekelte sich vor Isabelle, weil;"Johannes ekelte sich vor Isabelle, weil sie nicht wusste, dass sie schwanger war.
Sie war sich sicher, dass sie schwanger"
weil;Johannes;Isabelle;False;exp-stim;hasste;Johannes hasste Isabelle, weil;"Johannes hasste Isabelle, weil sie sich nicht von ihm trennen wollte.
Sie war sich sicher, dass sie ihn nicht"
weil;Johannes;Isabelle;False;exp-stim;liebte;Johannes liebte Isabelle, weil;"Johannes liebte Isabelle, weil er sie liebte.
Er liebte sie, weil er sie liebte.
Er liebte sie"
weil;Johannes;Isabelle;False;exp-stim;misstraute;Johannes misstraute Isabelle, weil;"Johannes misstraute Isabelle, weil sie nicht wusste, dass sie schwanger war.
Sie war sich sicher, dass sie schwanger"
weil;Johannes;Isabelle;False;exp-stim;mochte;Johannes mochte Isabelle, weil;"Johannes mochte Isabelle, weil er sie liebte, und sie liebte ihn, weil er sie liebte.
Isabelle war"
weil;Johannes;Isabelle;False;exp-stim;respektierte;Johannes respektierte Isabelle, weil;"Johannes respektierte Isabelle, weil sie sich in der Ehe mit dem französischen König Ludwig XIV.
von Frankreich befand.
"
